lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,abe_average,veh_average,Blank,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6,veh_N7,Abe_N7
PE (18:0),0.173965506,5.021291442,2.229867936,0.135365417,0.99982009,482.3242 -> 341.3242,PE,2232.628152,1981.708141,1392.96011,2176.000137,2015.080151,1983.640137,2279.400154,1992.760155,2050.740124,1743.120132,2454.28017,2013.020145,2363.64016
PE (18:2),0.029917196,4.574673682,0.065255937,0.798373691,0.99982009,478.2929 -> 337.2929,PE,1535.812104,1502.496107,1286.840092,1552.040115,1705.320129,1535.920105,1357.280083,1423.320095,1874.800121,1492.060116,1404.800091,1509.140106,1336.860096
PE (18:3),-0.03334619,4.454928547,0.080742996,0.776293039,0.99982009,476.2773 -> 335.2773,PE,1362.692097,1393.756098,1363.520103,1420.460102,1329.100098,1428.780098,1292.740097,1270.540096,1547.280102,1502.620102,1327.340096,1346.380093,1317.000095
PE (18:4),0.039282363,4.443729216,0.112037182,0.737836647,0.99982009,474.2616 -> 333.2616,PE,1393.064098,1357.324096,1275.440086,1357.8801,1400.800095,1443.260109,1363.160091,1326.640087,1357.560093,1340.700092,1385.900105,1318.140091,1457.900108
PE (20:0),0.067765378,4.460630526,0.333353605,0.563691005,0.99982009,510.3555 -> 369.3555,PE,1403.384099,1340.096091,1472.920101,1357.880089,1373.700096,1315.960094,1527.180111,1333.620098,1328.120094,1378.060089,1294.020084,1314.960083,1493.900108
PE (20:2),-0.013936463,4.611815536,0.014169975,0.905245484,0.99982009,506.3242 -> 365.3242,PE,1537.144106,1551.036111,1460.600101,1581.260109,1494.220108,1580.48011,1442.400093,1663.740116,1836.260128,1384.480103,1409.580101,1545.220116,1503.260101
PE (20:3),0.048624979,5.021637993,0.174319177,0.676301403,0.99982009,504.3086 -> 363.3086,PE,2144.912143,2073.332156,1422.600109,1996.180141,1898.680145,2392.320187,1990.180119,2195.040188,2744.64019,2046.260151,2460.480148,1736.860115,1630.580112
PE (20:5),0.18308597,4.626152542,2.444062674,0.117970335,0.99982009,500.2773 -> 359.2773,PE,1647.820115,1451.436105,1556.380104,1583.480125,1606.980118,1432.900105,1489.200092,1477.260098,1843.180119,1380.320103,1813.240143,1383.220097,1486.500103
PE (21:0),0.100177346,4.517794793,0.730208721,0.392815542,0.99982009,524.3348 -> 383.3348,PE,1503.268109,1403.448103,1294.260094,1420.220097,1425.460106,1482.200104,1505.100113,1394.180111,1575.880104,1377.020092,1662.660118,1343.62011,1347.240105
PE (22:0),0.022720847,4.485977543,0.037525947,0.846398145,0.99982009,538.3868 -> 397.3868,PE,1423.636102,1401.872099,1343.780106,1437.940098,1469.900108,1351.100094,1417.060093,1353.640095,1447.120102,1430.960106,1436.200108,1435.720104,1347.900101
PE (22:1),0.014512833,4.520331708,0.015324053,0.901481266,0.99982009,536.3712 -> 395.3712,PE,1449.344104,1435.8841,1419.460102,1495.980099,1458.880096,1402.280094,1445.040092,1496.580109,1459.180107,1489.780109,1331.080109,1294.800087,1552.540115
PE (22:2),-0.011416942,4.643388392,0.009519783,0.922274242,0.99982009,534.3555 -> 393.3555,PE,1581.328109,1593.152112,1408.60009,1618.960098,1409.920105,1677.160107,1597.740097,1586.420113,1827.500122,1667.340122,1499.280102,1415.880119,1572.200119
PE (22:6),-0.156827616,6.61037716,1.84902419,0.17389693,0.99982009,526.2929 -> 385.2929,PE,6280.348448,6966.196453,1847.360126,7369.540562,4997.680378,9041.600571,5802.160431,5699.560272,10658.16081,7648.480484,5629.340343,5071.800377,4314.40028
PE (24:0),0.133501244,4.630570806,1.30048559,0.254124544,0.99982009,580.3974 -> 439.3974,PE,1637.540113,1494.776107,1450.940102,1498.820114,1585.880116,1516.740116,1933.16013,1650.340118,1511.720104,1388.620098,1437.460102,1419.360088,1719.480114
PE (26:0),-0.02122886,4.550190442,0.032820993,0.856237555,0.99982009,608.4287 -> 467.4287,PE,1466.080106,1489.332106,1399.680107,1642.440121,1374.960091,1615.700115,1489.040108,1419.100094,1411.8601,1379.060104,1461.020111,1390.360096,1593.520119
PE (26:1),-0.029246964,4.433740964,0.062022803,0.803326919,0.99982009,606.4131 -> 465.4131,PE,1320.268091,1348.184098,1559.780106,1361.040092,1375.900085,1306.260094,1246.020092,1389.100105,1349.100094,1268.180096,1313.600086,1416.340103,1316.720097
PE (28:0),0.068391002,4.455326968,0.339683823,0.560011782,0.99982009,636.46 -> 495.46,PE,1417.888101,1353.004095,1295.240086,1342.800091,1361.020088,1352.040096,1477.980114,1346.880096,1431.200108,1329.740089,1437.820095,1393.560101,1381.420101
PE (28:1),0.06081727,4.438322212,0.268497746,0.604341282,0.99982009,634.4444 -> 493.4444,PE,1399.8481,1342.080098,1267.900082,1357.400097,1377.560104,1385.960094,1397.280098,1299.000103,1515.58012,1365.440102,1357.300091,1302.600094,1351.520088
PE (28:2),0.026691797,4.41081456,0.051656329,0.8202058,0.99982009,632.4287 -> 491.4287,PE,1344.648097,1320.588095,1355.880089,1333.060093,1342.920094,1338.840099,1359.980095,1296.680096,1377.540104,1305.28009,1306.760094,1329.080097,1336.0401
PE (30:0),-0.040984187,4.547175592,0.122350571,0.726498957,0.99982009,664.4913 -> 523.4913,PE,1463.348111,1506.660104,1308.3601,1445.900116,1415.680119,1707.420109,1383.060104,1407.620098,1561.700111,1587.940113,1472.46011,1384.420082,1483.840111
PE (30:1),0.022675812,4.530005244,0.037420686,0.846611047,0.99982009,662.4757 -> 521.4757,PE,1463.200101,1441.204102,1436.340096,1398.360096,1511.560104,1445.940102,1369.96011,1563.740108,1618.940102,1456.280109,1501.220104,1341.700092,1314.320087
PE (30:2),-0.061530949,4.419456454,0.274578905,0.600276612,0.99982009,660.46 -> 519.46,PE,1313.172092,1371.6201,1345.800091,1363.780098,1248.740082,1390.260098,1367.720097,1374.7201,1285.720078,1307.480095,1333.7001,1421.860111,1329.980103
PE (30:3),-0.064780267,4.404356047,0.30427115,0.5812171,0.99982009,658.4444 -> 517.4444,PE,1304.556093,1366.468095,1268.400082,1322.820087,1307.060085,1479.180103,1270.620098,1410.100101,1303.900089,1288.28009,1367.180099,1331.960091,1274.020092
PE (30:4),0.012872443,4.394652204,0.012008391,0.912740247,0.99982009,656.4287 -> 515.4287,PE,1324.260094,1312.640096,1333.640099,1351.240108,1295.42009,1318.540092,1365.660095,1264.740089,1371.000103,1246.960091,1312.580097,1381.720097,1276.640087
PE (32:0),-0.100507931,4.888066407,0.742333156,0.388914509,0.99982009,692.5226 -> 551.5226,PE,1838.664135,1969.176132,1455.780102,2033.800133,1816.120136,2140.980145,1677.120117,1769.320107,2259.980167,2098.320133,1817.96014,1803.460144,1622.140114
PE (32:2),0.179487197,4.55604857,2.345275031,0.125663381,0.99982009,688.4913 -> 547.4913,PE,1582.056107,1396.512101,1362.340096,1440.140102,1661.560108,1455.020096,1377.760098,1338.240105,1785.680119,1357.100101,1384.980095,1392.060101,1700.300117
PE (32:3),0.02872199,4.430219954,0.059838384,0.806751564,0.99982009,686.4757 -> 545.4757,PE,1358.204091,1332.304086,1428.500103,1281.700089,1355.12009,1414.060078,1300.200085,1357.08009,1438.8601,1259.00008,1315.420086,1349.680092,1381.420094
PE (32:4),-0.069840053,4.423501511,0.353840942,0.551946878,0.99982009,684.46 -> 543.46,PE,1317.608095,1385.252097,1300.28009,1417.120102,1345.200092,1457.320099,1281.720097,1447.960098,1261.520092,1271.3601,1359.440098,1332.500088,1340.160095
PE (32:5),-0.005500951,4.422877002,0.002195493,0.962627925,0.99982009,682.4444 -> 541.4444,PE,1348.728094,1355.344096,1294.200085,1249.94009,1258.800095,1462.880104,1459.020103,1360.040104,1349.12009,1397.020096,1341.880077,1306.840084,1334.820103
PE (34:0),0.082076035,5.374577869,0.49990603,0.479541415,0.99982009,720.5539 -> 579.5539,PE,2808.892211,2649.352178,1507.200108,2540.220161,2460.300175,2908.380219,3069.700233,2757.140179,3691.300278,2923.4202,2559.660198,2117.600132,2263.500172
PE (34:3),0.025589656,5.035885353,0.048296319,0.826054775,0.99982009,714.507 -> 573.507,PE,2150.872156,2115.588157,1371.560104,2240.360176,1879.200146,2109.380161,2112.240162,2196.240158,2146.500141,1944.740128,2616.500195,2087.220161,1999.920135
PE (34:5),-0.033505162,6.127705078,0.084117078,0.771793713,0.99982009,710.4757 -> 569.4757,PE,4660.388329,4781.144318,1302.140095,4848.400372,4634.480331,4722.820309,3483.26025,4327.260281,4300.120285,6091.460339,5625.720428,3915.780289,5258.360352
PE (34:6),0.039206147,4.449607909,0.111593157,0.738337588,0.99982009,708.46 -> 567.46,PE,1390.516098,1354.436094,1360.400085,1314.960087,1546.580109,1419.740097,1318.800095,1321.28009,1427.260094,1381.380108,1374.320099,1334.820087,1285.620094
PE (36:0),0.059047086,6.076054357,0.261111842,0.609357331,0.99982009,748.5852 -> 607.5852,PE,4650.376315,4457.344308,1367.62009,4617.120342,4343.180309,4723.6203,3589.480236,4292.320309,6195.560402,5360.220367,4266.380241,3293.44022,4857.280384
PE (36:1),0.119856593,7.865690866,1.086225173,0.297309105,0.99982009,746.5696 -> 605.5696,PE,16700.07317,15339.72913,2339.400154,16300.1613,15177.70098,15812.7211,12514.40099,15788.20124,24722.62153,21235.76158,19105.58142,7561.800449,11980.06093
PE (36:3),0.092192692,5.941247417,0.635515546,0.425339364,0.99982009,742.5383 -> 601.5383,PE,4234.492279,3970.996275,1661.100117,3770.480217,4978.540333,4350.7803,3689.480247,4095.920284,5437.900318,4749.700378,4263.840282,2888.100197,2802.700214
PE (36:4),0.084776351,6.708233431,0.540844565,0.462082922,0.99982009,740.5226 -> 599.5226,PE,7301.056477,6884.300522,1759.320141,7604.500553,7064.240479,6799.060524,6462.340446,6923.220585,8646.740536,8852.440674,8320.520508,4242.280273,6011.440414
PE (36:5),0.171984709,4.855298277,2.170974883,0.140637054,0.99982009,738.507 -> 597.507,PE,1968.748131,1748.748122,1431.160088,1766.040123,2396.980145,1606.580112,1730.660118,1889.880135,2048.28014,1825.360126,1748.820118,1655.880116,1919.000134
PE (36:6),0.068941705,4.547083511,0.346196657,0.556274047,0.99982009,736.4913 -> 595.4913,PE,1521.36011,1451.160102,1287.880093,1514.400112,1488.720097,1474.620102,1519.920113,1369.940105,1555.720104,1475.180107,1677.380138,1421.660084,1365.060101
PE (36:7),0.047912951,4.613621908,0.167570475,0.682280091,0.99982009,734.4757 -> 593.4757,PE,1593.144111,1540.624107,1263.180092,1444.080097,1463.680103,1625.980122,1573.660118,1424.620098,1805.800121,1694.360123,1602.360111,1514.080097,1520.2201
PE (38:0),-0.024262934,6.341266671,0.044180277,0.833518566,0.99982009,776.6165 -> 635.6165,PE,5312.396378,5394.444366,2728.480171,6045.880379,4939.040363,5463.940388,5160.240379,5136.200359,6637.020481,5955.040417,5537.34037,4371.16029,4288.340294
PE (38:1),-0.092217559,5.066924311,0.627523856,0.428265037,0.99982009,774.6009 -> 633.6009,PE,2114.464145,2254.336148,1378.580086,2051.300133,2093.34016,2389.72015,2380.540146,2284.980179,2217.200153,2339.280144,1610.320114,2206.400135,2270.920151
PE (38:2),0.094127005,5.22095917,0.655731401,0.418070976,0.99982009,772.5852 -> 631.5852,PE,2523.856176,2365.316164,1402.08009,2150.280167,2755.680199,2347.520142,2230.260162,2273.240147,2847.340187,3303.160236,2427.060162,1752.380127,2358.94017
PE (38:3),0.077627653,6.846809335,0.453872887,0.500501497,0.99982009,770.5696 -> 629.5696,PE,8062.528568,7632.864533,1673.600113,7672.340542,7626.100574,7975.620541,7547.460537,8339.880627,10780.8007,10294.56072,7642.360531,3881.920238,6715.920502
PE (38:4),-0.077825479,8.726803911,0.458862059,0.498156272,0.99982009,768.5539 -> 627.5539,PE,28444.96596,29996.14204,3028.380207,29350.24216,28314.76198,35139.40256,27274.74158,27369.30159,36779.12272,41058.9626,27150.10189,17062.80127,22706.10165
PE (38:5),-0.07993161,7.283250258,0.482217096,0.487419776,0.99982009,766.5383 -> 625.5383,PE,10338.55271,10929.84877,2034.540134,10872.56075,11140.32076,12507.74091,9657.640686,10078.5407,12123.72075,14166.30104,10205.42078,7024.100449,8565.660561
PE (38:6),-0.061854038,6.69408981,0.287914423,0.591560127,0.99982009,764.5226 -> 623.5226,PE,6897.592471,7192.800558,1615.100098,6694.280502,6440.640419,8350.060719,6492.440491,6789.640518,8930.92067,9128.000713,6173.520367,5002.02034,6450.440411
PE (38:7),8.83E-05,4.83211591,5.73E-07,0.99939602,0.99982009,762.507 -> 621.507,PE,1843.028133,1845.972127,1274.020088,1597.560116,1982.520138,1949.940144,1467.260109,1990.340137,2063.080162,2126.600151,2194.940144,1565.420086,1507.340111
PE (38:8),0.157622024,4.592554543,1.810145931,0.178490725,0.99982009,760.4913 -> 619.4913,PE,1595.904115,1430.812102,1524.80011,1454.360111,1689.560127,1419.720097,1713.120129,1416.3601,1652.600117,1385.800095,1491.100113,1477.820107,1433.140091
PE (38:9),-1.94E-04,4.664672325,2.76E-06,0.998673566,0.99982009,758.4757 -> 617.4757,PE,1624.720117,1626.536118,1287.620094,1469.140121,1540.420113,1564.060101,1525.080116,1851.640148,1762.840126,1719.440121,1728.300114,1528.400101,1566.960117
PE (40:0),-0.009481848,4.547961545,0.006548411,0.935503785,0.99982009,804.6478 -> 663.6478,PE,1475.844103,1487.532104,1340.120079,1461.680099,1520.960094,1510.580097,1534.140114,1510.180096,1414.080093,1502.380116,1505.580112,1452.840111,1404.460102
PE (40:1),0.092588204,4.49766199,0.623395941,0.429788126,0.99982009,802.6322 -> 661.6322,PE,1478.244105,1385.768102,1290.440086,1419.160107,1364.580097,1329.040089,1431.900112,1410.180103,1643.8801,1365.5401,1399.800106,1404.920113,1551.060108
PE (40:10),0.042223999,4.544043369,0.129871668,0.718565135,0.99982009,784.4913 -> 643.4913,PE,1508.148109,1465.712106,1256.700081,1390.040089,1406.200092,1406.040104,1650.960121,1597.600117,1548.320122,1512.860104,1560.420109,1422.020115,1374.840103
PE (40:2),-0.039549733,4.577880233,0.114020076,0.735612949,0.99982009,800.6165 -> 659.6165,PE,1491.2921,1533.420107,1384.740112,1504.200108,1338.040089,1705.140118,1689.600117,1557.680111,1576.600101,1519.2201,1390.660095,1380.8601,1461.560097
PE (40:3),0.114904379,5.133016514,0.975500486,0.323312194,0.99982009,798.6009 -> 657.6009,PE,2386.508175,2206.564159,1345.640091,2443.280182,2381.420162,2701.340179,2312.040195,2019.200153,2515.060177,2373.200188,2583.860165,1495.800095,2140.160175
PE (40:4),-0.17012221,6.933947241,2.179878552,0.139825495,0.99982009,796.5852 -> 655.5852,PE,7863.496554,8859.63668,1465.740093,8923.420612,7613.540592,11539.82088,7949.200462,8079.520592,8628.500683,10635.52092,8188.180531,5119.900394,6938.060501
PE (40:5),0.017887819,7.600041659,0.024182023,0.87642266,0.99982009,794.5696 -> 653.5696,PE,13413.93701,13261.58896,1732.580124,11419.68079,12510.40095,15968.86127,13660.76108,13029.96091,15397.48108,17316.40127,13630.92104,8573.040577,11870.1209
PE (40:6),-0.152265067,7.895275944,1.752901038,0.185512447,0.99982009,792.5539 -> 651.5539,PE,15523.36113,17250.90514,1932.860123,15507.12103,14425.3011,19038.04128,15140.02102,16417.04105,18437.7813,24241.18165,14307.92105,11051.14067,15305.78117
PE (40:8),0.03356594,4.74686018,0.082547048,0.77387495,0.99982009,788.5226 -> 647.5226,PE,1751.792122,1711.836124,1260.080082,1597.820114,1793.060127,1872.580135,1655.400108,1531.740105,1926.460136,1882.44014,1770.000122,1674.600128,1614.040115
PE (40:9),-0.020735788,4.581668266,0.031352678,0.859455862,0.99982009,786.507 -> 645.507,PE,1512.228107,1534.972112,1310.76009,1430.100098,1534.260117,1419.240097,1593.340134,1550.420109,1512.080097,1779.24015,1420.300095,1495.860107,1501.160095
PE (42:0),0.029353465,4.48725007,0.062619717,0.802402279,0.99982009,832.6791 -> 691.6791,PE,1420.132101,1392.200104,1427.600109,1367.000107,1384.3801,1493.66011,1373.740093,1425.980103,1538.12011,1356.780109,1339.380089,1317.58009,1465.040112
PE (42:1),0.011958648,4.489448684,0.010393719,0.918796689,0.99982009,830.6635 -> 689.6635,PE,1412.808102,1400.616099,1449.360111,1363.080097,1288.5201,1544.580109,1480.340115,1370.580097,1613.000111,1373.900093,1298.080086,1350.940098,1384.100098
PE (42:10),-0.054941057,4.627684367,0.220365031,0.638761924,0.99982009,812.5226 -> 671.5226,PE,1542.308109,1603.496114,1351.660091,1638.060112,1547.80011,1614.440117,1424.0201,1580.000103,1569.780117,1574.100113,1620.480106,1610.880123,1549.460114
PE (42:11),-0.042375982,4.50943653,0.130551846,0.717860551,0.99982009,810.507 -> 669.507,PE,1396.8441,1439.956099,1532.740101,1506.640114,1340.600098,1501.060093,1399.480099,1476.760113,1407.860096,1394.600086,1446.220112,1320.720089,1390.060097
PE (42:2),0.008433885,5.491669634,0.00528393,0.94205229,0.99982009,828.6478 -> 687.6478,PE,2848.116203,2832.548202,2695.420197,2811.840179,2807.120197,2852.900211,2750.380188,2863.800213,3011.080223,2766.200195,2764.0802,2868.00021,2907.920208
PE (42:3),0.027960462,4.56613447,0.056970236,0.811350325,0.99982009,826.6322 -> 685.6322,PE,1513.864112,1486.180108,1360.420097,1523.48011,1562.820118,1619.680126,1377.900105,1383.120094,1520.48011,1353.440098,1532.020119,1551.180111,1576.100109
PE (42:4),0.022782833,4.830348975,0.038104382,0.845233688,0.99982009,824.6165 -> 683.6165,PE,1847.208131,1820.724129,1331.26009,1825.100136,1809.480114,1776.360126,1930.600151,1703.900124,1717.680122,2174.820148,2047.620144,1623.440113,1730.660126
PE (42:5),0.048147767,4.78245098,0.169942002,0.680163357,0.99982009,822.6009 -> 681.6009,PE,1790.604127,1732.164117,1423.060112,1837.600121,1679.06012,1842.680115,2063.500137,1784.000126,1911.12014,1655.580124,1822.140125,1540.960098,1477.200111
PE (42:6),0.047856422,4.749387676,0.167753106,0.682116463,0.99982009,820.5852 -> 679.5852,PE,1748.768122,1691.68411,1401.040104,1897.780125,1590.380112,1593.040115,1875.280125,1879.360111,1895.460136,1690.100098,1712.960133,1398.140102,1669.760105
PE (42:7),3.96E-04,4.582909244,1.14E-05,0.997302015,0.99982009,818.5696 -> 677.5696,PE,1524.572109,1524.532109,1320.220093,1449.740101,1516.880112,1578.860111,1443.060101,1446.280106,1639.680122,1753.00013,1369.880093,1394.780098,1653.360119
PE (42:8),-0.050024964,4.654260295,0.18282228,0.668958953,0.99982009,816.5539 -> 675.5539,PE,1572.972112,1630.684115,1394.560104,1492.040096,1746.100143,2011.000149,1444.880093,1640.26012,1692.36013,1501.860104,1434.800106,1508.260105,1546.720089
PE (42:9),5.04E-04,4.729319353,1.86E-05,0.996559936,0.99982009,814.5383 -> 673.5383,PE,1690.060111,1688.348124,1463.900105,1533.360115,1597.100113,1912.74012,1579.240112,1741.100136,2136.540127,1608.140137,1635.640099,1646.400112,1501.780106
PE (44:0),0.007202233,4.414144515,0.003762215,0.951090907,0.99982009,860.7104 -> 719.7104,PE,1344.820095,1338.892091,1300.640095,1350.460087,1380.140091,1322.28009,1345.2001,1346.320091,1361.8601,1304.020088,1314.520096,1371.380096,1322.380089
PE (44:1),-0.038170249,4.488186172,0.105897361,0.744864168,0.99982009,858.6948 -> 717.6948,PE,1390.628097,1429.088098,1388.840096,1520.600094,1444.080097,1396.300095,1386.860104,1353.640102,1325.720093,1441.480095,1403.320095,1433.420105,1393.160095
PE (44:10),-0.013854112,4.486016569,0.013950918,0.905977327,0.99982009,840.5539 -> 699.5539,PE,1402.292103,1417.084107,1374.520096,1430.700119,1525.560127,1492.800114,1306.720089,1371.680096,1415.420105,1389.740108,1333.600094,1400.500099,1430.160099
PE (44:12),0.060469687,4.50980059,0.266028451,0.60600845,0.99982009,836.5226 -> 695.5226,PE,1473.528107,1414.368097,1296.060097,1430.320107,1471.300098,1467.740097,1448.940109,1377.560097,1480.960106,1400.58009,1575.500118,1395.640095,1390.940102
PE (44:2),-0.007582667,4.4460895,0.004173617,0.948489667,0.99982009,856.6791 -> 715.6791,PE,1363.064094,1371.116092,1371.500111,1475.080105,1431.700092,1319.540085,1382.380104,1352.820095,1336.140083,1365.62009,1358.600094,1342.520084,1306.500095
PE (44:3),0.013678002,4.447701269,0.013581909,0.907223438,0.99982009,854.6635 -> 713.6635,PE,1376.652094,1364.428099,1357.800095,1416.580109,1394.320091,1389.120094,1410.480091,1311.020096,1372.520096,1359.740101,1333.700092,1345.680096,1372.240097
PE (44:4),0.007915931,4.469568519,0.004552465,0.946205985,0.99982009,852.6478 -> 711.6478,PE,1397.812104,1390.8921,1349.8801,1412.280109,1443.5201,1340.180088,1396.860104,1350.780098,1380.16011,1396.700096,1349.600109,1454.520107,1418.920097
