lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,abe_average,veh_average,Blank,veh_N2,Abe_N2,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6,veh_N7,Abe_N7
PE (42:8),0.072631045,4.707174777,0.437095239,0.508527802,0.999881201,816.5539 -> 675.5539,PE,1707.556788,1636.216779,1394.560104,1973.960148,1930.800152,1633.160103,1545.120117,1429.800106,1605.020111,1566.920101,1834.340111,1682.680111,1633.380112,1530.780106,1696.680126
PE (42:9),-0.101684638,4.711778623,0.85662058,0.354686129,0.999881201,814.5383 -> 673.5383,PE,1607.396782,1736.576789,1463.900105,1711.800129,1810.480122,1507.82011,1555.000114,1597.120106,1360.780098,1765.480122,1630.460114,1885.400131,1738.540127,1951.840134,1549.120117
PE (44:0),0.004879122,4.423566006,0.001957264,0.964712318,0.999881201,860.7104 -> 719.7104,PE,1356.64676,1360.803427,1300.640095,1375.960087,1368.660091,1468.080097,1365.160099,1374.040089,1375.280106,1317.7201,1368.28009,1322.040092,1305.080078,1306.980099,1357.420097
PE (44:1),-0.005132329,4.437960732,0.002166158,0.962878258,0.999881201,858.6948 -> 717.6948,PE,1359.060094,1372.796771,1388.840096,1351.880112,1364.380089,1371.480106,1301.360088,1434.580109,1343.320103,1348.160103,1323.960091,1401.440098,1422.160099,1329.240097,1399.180092
PE (44:10),0.04048994,4.47139395,0.134960132,0.71334364,0.999881201,840.5539 -> 699.5539,PE,1416.663437,1387.17343,1374.520096,1390.700108,1502.680107,1374.44009,1342.5401,1334.320091,1486.120121,1414.920094,1360.640106,1414.480106,1349.100094,1394.180092,1458.900093
PE (44:12),-0.01809901,4.457410789,0.026961128,0.869574929,0.999881201,836.5226 -> 695.5226,PE,1381.200101,1407.873438,1296.060097,1455.100121,1361.880112,1403.200108,1343.240097,1333.560097,1388.760098,1514.880104,1492.220116,1297.920094,1406.040092,1442.580105,1295.060093
PE (44:2),0.018193716,4.417047129,0.027204197,0.868993609,0.999881201,856.6791 -> 715.6791,PE,1350.226758,1341.940091,1371.500111,1370.580093,1377.260094,1348.260098,1412.780094,1388.920086,1280.380085,1313.220093,1446.540092,1318.500088,1331.040096,1312.160088,1253.360088
PE (44:3),0.016820267,4.421434185,0.023255952,0.87879336,0.999881201,854.6635 -> 713.6635,PE,1354.95343,1348.273432,1357.800095,1412.060112,1370.320107,1405.520096,1344.340088,1325.28009,1364.100094,1288.840088,1315.200096,1326.160107,1322.980095,1331.780098,1412.780098
PE (44:4),-0.005619384,4.453022098,0.002598296,0.959346651,0.999881201,852.6478 -> 711.6478,PE,1377.646765,1392.536763,1349.8801,1425.480095,1398.240101,1374.580097,1319.620087,1363.18008,1378.0201,1463.340103,1463.220104,1418.540108,1341.740101,1310.100094,1365.0401
PE (44:5),-0.006869028,4.434467656,0.003880188,0.95033097,0.999881201,850.6322 -> 709.6322,PE,1358.180098,1373.873428,1347.680096,1443.7201,1351.780102,1425.820087,1333.820107,1340.200092,1373.520103,1345.480091,1414.920105,1393.060104,1345.380089,1294.960091,1329.66008
PE (44:6),0.026324658,4.468708034,0.057044582,0.811229592,0.999881201,848.6165 -> 707.6165,PE,1407.486769,1391.436771,1373.26009,1407.380108,1376.160099,1368.2201,1382.440098,1317.60009,1443.000114,1401.320118,1419.220093,1402.480103,1402.920109,1451.620106,1421.180099
PE (44:7),-0.009789462,4.443233344,0.00787916,0.929268968,0.999881201,846.6009 -> 705.6009,PE,1349.283428,1367.806761,1535.400108,1391.020107,1318.880089,1333.040089,1351.480095,1356.100082,1350.120102,1286.340092,1317.920097,1512.000111,1368.140099,1328.340088,1389.160088
PE (44:8),-0.00214271,4.453662846,3.78E-04,0.984493966,0.999881201,844.5852 -> 703.5852,PE,1374.410097,1386.040102,1413.140102,1488.580109,1359.820091,1373.540096,1392.480091,1378.7001,1435.300095,1372.140102,1383.960098,1373.100101,1358.30011,1330.180103,1316.600098
PE (46:1),-0.032051816,4.433977733,0.084470806,0.771327721,0.999881201,886.7261 -> 745.7261,PE,1342.546761,1381.923432,1385.760086,1412.340107,1288.620094,1385.020103,1299.320084,1389.480099,1380.060097,1346.060093,1377.920101,1439.120098,1388.100098,1319.520092,1321.26009
PE (52:4),-0.006386738,4.373097946,0.003348013,0.953858541,0.999881201,964.773 -> 823.773,PE,1298.266754,1313.123424,1328.740089,1337.620102,1302.140087,1279.540085,1320.680088,1342.580086,1386.040092,1262.76009,1297.460087,1347.140095,1249.620083,1309.100086,1233.660088
PEo (18:0),0.045399095,4.552979777,0.170096232,0.680026297,0.999881201,468.345 -> 327.345,PE,1512.813433,1476.253438,1338.980095,1553.000107,1519.440094,1427.200104,1516.140099,1554.720108,1555.100101,1306.180099,1360.980091,1690.220119,1615.800106,1326.200092,1509.420109
PEo (18:1),0.005986979,4.413586091,0.002946128,0.956713484,0.999881201,466.3293 -> 325.3293,PE,1347.173429,1351.02343,1300.020092,1481.7201,1367.8801,1288.020088,1398.740105,1317.220097,1327.000103,1481.340118,1373.700089,1263.58009,1288.500084,1274.260086,1327.220093
PEo (20:0),-0.059993112,4.460152167,0.296230297,0.586255395,0.999881201,496.3763 -> 355.3763,PE,1362.966768,1431.156771,1305.720093,1554.240105,1400.460106,1291.060101,1357.020092,1485.06012,1347.860104,1371.600098,1374.200111,1497.260113,1382.900105,1387.720093,1315.360088
PEo (28:0),0.025703871,4.421960636,0.054313922,0.815719881,0.999881201,622.4807 -> 481.4807,PE,1362.523429,1347.996762,1323.820091,1436.840099,1414.000095,1312.320091,1339.180088,1344.560112,1444.760105,1367.440086,1308.100082,1312.380093,1337.2001,1314.44009,1331.900105
PEo (30:0),-0.070171355,4.509682572,0.405895782,0.52406003,0.999881201,650.512 -> 509.512,PE,1412.61677,1493.413439,1262.020092,1470.640091,1506.540108,1513.16011,1431.600101,1518.780098,1531.940121,1424.780117,1279.100105,1510.600105,1273.500088,1522.520111,1453.0201
PEo (32:1),0.047737227,4.440381829,0.187407676,0.665083001,0.999881201,676.5277 -> 535.5277,PE,1386.323433,1350.323431,1393.140099,1523.680115,1380.380104,1349.520092,1408.940102,1356.10009,1231.780083,1365.700108,1440.280106,1261.220093,1339.220093,1245.720089,1517.340111
PEo (32:5),0.002798419,4.457468652,6.45E-04,0.979744087,0.999881201,678.5433 -> 537.5433,PE,1396.003429,1402.330098,1242.840088,1333.92009,1472.300102,1438.120102,1482.820107,1372.620094,1302.400082,1384.940098,1343.380089,1511.760109,1303.120094,1372.620094,1472.000103
PEo (34:0),0.074532279,4.525370577,0.457973833,0.49857243,0.999881201,706.5746 -> 565.5746,PE,1490.553447,1425.303436,1399.720089,1501.580112,1674.580128,1430.980095,1338.780106,1305.120098,1423.180103,1565.660122,1483.020119,1314.400101,1475.780113,1434.08009,1547.980114
PEo (34:1),0.043948746,4.825671828,0.16054347,0.68865665,0.999881201,704.559 -> 563.559,PE,1857.633458,1816.013466,1285.900085,2405.200172,1889.340126,1492.540112,2091.24015,1879.060143,1601.320103,1810.800133,1541.000103,1613.760105,1851.260117,1694.720131,2171.640148
PEo (34:3),-0.028077876,4.417981646,0.064805025,0.799056537,0.999881201,700.5277 -> 559.5277,PE,1335.113431,1370.866762,1306.980087,1437.880096,1365.500095,1295.500092,1444.740108,1334.400089,1330.540108,1306.120094,1324.460091,1360.480091,1263.560089,1490.82011,1281.880093
PEo (34:4),0.045181974,4.434348634,0.167845534,0.682033691,0.999881201,698.512 -> 557.512,PE,1378.020094,1344.15343,1399.000099,1269.220085,1431.060097,1346.200092,1448.080105,1306.920086,1307.840084,1375.260109,1310.940094,1364.440102,1302.040092,1402.880104,1468.160091
PEo (36:0),-0.024781235,4.67304707,0.050842093,0.821604394,0.999881201,734.6059 -> 593.6059,PE,1608.63678,1648.570117,1401.580097,1752.420128,1864.100124,1639.760117,1459.500099,1635.520103,1672.720123,1634.380123,1534.640106,1584.760117,1490.580112,1644.580116,1630.280113
PEo (36:2),-0.132584082,4.825440285,1.460435848,0.226860785,0.999881201,730.5746 -> 589.5746,PE,1738.003448,1923.853466,1368.840103,3141.240208,1592.640102,1519.940105,1704.600117,1562.000107,1623.900101,1601.740116,1632.00013,2135.100155,1742.7201,1583.100105,2132.160137
PEo (36:3),-0.075432135,4.579907482,0.469892861,0.493036462,0.999881201,728.559 -> 587.559,PE,1478.913445,1570.073442,1348.000103,1844.080128,1639.280113,1434.500103,1447.540112,1416.540108,1514.460121,1719.92012,1291.500092,1420.48008,1538.340118,1584.920116,1442.360111
PEo (36:4),0.081603807,4.871124741,0.553844161,0.456751212,0.999881201,726.5433 -> 585.5433,PE,1926.1668,1833.480129,1503.200096,2024.920139,1945.040142,1519.680126,1975.300117,1790.240131,1707.160133,1731.000118,1666.820114,2245.820133,2269.700146,1689.220127,1992.980145
PEo (36:5),-0.105050683,5.726081537,0.931058184,0.334588108,0.999881201,724.5277 -> 583.5277,PE,3388.486916,3675.380271,1294.860088,4259.100277,3714.300262,2115.74017,3544.460262,2615.040203,2660.220188,4085.660332,2418.780178,4264.020302,3737.52029,4712.720345,4255.640312
PEo (38:0),0.075146164,4.722762152,0.468135557,0.493846152,0.999881201,762.6372 -> 621.6372,PE,1736.496799,1659.816781,1324.280098,1925.140141,1820.200134,1501.380116,1738.580135,1712.040092,1531.300102,1588.200108,1626.920135,1506.740108,1921.640152,1725.400124,1780.340137
PEo (38:1),-0.065194799,4.589264476,0.3510634,0.553511781,0.999881201,760.6216 -> 619.6216,PE,1490.123433,1569.990114,1403.660107,1781.120132,1534.260098,1608.020126,1414.340099,1406.200092,1460.820099,1499.900097,1390.200092,1556.460125,1568.320107,1568.240112,1572.800106
PEo (38:2),0.079934129,4.645254648,0.528619022,0.46718803,0.999881201,758.6059 -> 617.6059,PE,1640.643447,1564.456783,1329.300087,1960.360149,2066.820156,1380.960106,1502.240108,1597.080105,1366.160095,1374.680107,1574.5401,1472.080109,1653.840103,1601.580124,1680.260117
PEo (38:3),0.052183678,4.666187792,0.225376339,0.634973601,0.999881201,756.5903 -> 615.5903,PE,1639.21678,1592.303446,1462.580109,1769.600117,1724.820129,1400.280094,1819.700134,1635.700123,1468.0401,1576.640114,1553.160099,1576.080116,1581.940102,1595.520111,1687.640118
PEo (38:4),-0.067868444,5.319382531,0.386478099,0.534156497,0.999881201,754.5746 -> 613.5746,PE,2556.350172,2705.556866,1359.060101,3830.560276,2938.340191,1575.580116,2294.700172,1778.700127,1803.660114,2589.780201,2769.440182,3645.280262,2765.120186,2813.440212,2766.840187
PEo (38:5),0.054234044,6.087684172,0.249129981,0.617688352,0.999881201,752.559 -> 611.559,PE,4629.650351,4501.000334,1373.680103,5868.540447,5068.10043,2102.100163,4455.080318,3037.420193,3518.540272,4392.940331,4029.140339,4938.860367,4939.560375,6666.140503,5767.480373
PEo (38:6),0.091607673,6.153627158,0.711130978,0.39906861,0.999881201,750.5433 -> 609.5433,PE,4912.020336,4652.083679,1440.040108,6422.960533,4920.360325,1940.40015,5417.020386,3333.160217,3540.440269,4760.560268,3806.10025,5720.780411,6304.18045,5734.640495,5484.020336
PEo (40:0),-0.021180803,6.060635381,0.037991267,0.845460676,0.999881201,790.6685 -> 649.6685,PE,4427.00366,4535.853643,1349.000095,6731.200466,5225.320362,2580.140167,3498.740242,2786.360203,3657.140259,5084.760361,4181.700264,4621.220322,5526.960499,5411.440342,4472.160336
PEo (40:1),-0.009565503,4.648178502,0.007572157,0.930657094,0.999881201,788.6529 -> 647.6529,PE,1598.300114,1621.030113,1290.540085,1917.280136,1443.920101,1553.580116,1459.180103,1352.7201,1572.000103,1584.440109,1835.700123,1767.020126,1634.580128,1551.140091,1644.420124
PEo (40:2),0.009697022,4.500662363,0.007748108,0.929858129,0.999881201,786.6372 -> 645.6372,PE,1433.91677,1434.023434,1373.200111,1568.060116,1439.040112,1429.400093,1310.660088,1398.300091,1320.760094,1379.000092,1505.920105,1452.440109,1522.040112,1376.940105,1505.080112
PEo (40:3),0.009144875,4.548496856,0.006900394,0.933796983,0.999881201,784.6216 -> 643.6216,PE,1485.973438,1485.146771,1383.500088,1415.660099,1476.960098,1550.760109,1476.400101,1348.480095,1325.560093,1562.840115,1501.060108,1605.080116,1764.300121,1428.060093,1371.560104
PEo (40:4),-0.152592718,4.830602265,1.934591032,0.164257037,0.999881201,782.6059 -> 641.6059,PE,1737.226786,1944.803462,1316.020096,1840.660126,1421.780098,1349.62009,1555.920109,1495.540096,1538.160107,2431.540161,1866.220131,2193.80014,1982.380119,2357.66016,2058.900154
PEo (40:5),-0.157442236,5.421873317,2.081910796,0.149053487,0.999881201,780.5903 -> 639.5903,PE,2646.943528,2978.380218,1574.64011,3612.120274,2685.840202,1835.260113,2727.280216,2328.100182,2290.240139,2723.120213,2207.66016,3393.880234,2575.040195,3977.800293,3395.600258
PEo (40:6),-0.100756559,5.770915401,0.856896166,0.354608738,0.999881201,778.5746 -> 637.5746,PE,3487.363568,3773.200259,1507.020107,4500.720314,3275.180214,2060.760128,3301.900196,2232.720161,2186.080151,3478.180241,3401.620228,5707.020412,3783.540268,4659.800297,4975.860352
PEo (42:0),-0.017941362,4.565942025,0.026572357,0.870510326,0.999881201,818.6998 -> 677.6998,PE,1489.226772,1518.823436,1402.120094,1830.860119,1419.12009,1441.5401,1625.840118,1356.920101,1431.700108,1519.140099,1538.540119,1454.400093,1463.280098,1510.080105,1456.8801
PEo (42:2),-0.009290268,4.705100143,0.007151872,0.932604252,0.999881201,814.6685 -> 673.6685,PE,1659.030114,1681.366784,1393.3801,1971.920147,1694.120117,1601.440109,1512.880096,1562.460102,1420.820095,1617.460094,1919.400135,1731.50013,1887.140129,1603.420124,1519.820114
PEo (42:4),0.028251714,4.513082652,0.065781015,0.79758169,0.999881201,810.6372 -> 669.6372,PE,1450.803434,1433.5801,1433.160095,1729.600121,1580.060123,1366.400101,1431.5401,1406.920101,1457.900089,1328.820091,1452.020096,1423.660095,1417.960106,1346.08009,1365.340092
PEo (42:6),0.014864761,4.494123978,0.01820339,0.892675173,0.999881201,806.6059 -> 665.6059,PE,1429.776763,1424.676769,1361.5201,1440.000103,1490.14011,1518.380123,1298.180092,1433.800102,1422.740093,1255.66008,1474.720104,1415.320099,1344.260082,1484.900105,1548.620094
PEp (16:0),0.001113187,4.417697648,1.02E-04,0.991947378,0.999881201,438.298 -> 297.298,PE,1347.793429,1355.860092,1317.680092,1469.3801,1278.840096,1339.420097,1371.640102,1357.220085,1331.900089,1280.120087,1363.620094,1358.800087,1400.960098,1330.220093,1339.800095
PEp (20:0),0.053309242,4.442539471,0.233793702,0.628725013,0.999881201,494.3606 -> 353.3606,PE,1401.680098,1359.48343,1279.780087,1385.040096,1410.640099,1372.840099,1372.900093,1314.540081,1327.900093,1268.480095,1301.480087,1382.820103,1558.260113,1433.180103,1438.900101
PEp (28:0),0.003492117,4.428003772,0.001002633,0.9747397,0.999881201,620.4651 -> 479.4651,PE,1355.783424,1361.436768,1359.380085,1391.820103,1312.140087,1338.580097,1403.160091,1221.200092,1311.840096,1451.060116,1355.58009,1423.380108,1413.160084,1342.58009,1338.820099
PEp (30:0),-0.011593642,4.410767328,0.0110461,0.91629612,0.999881201,648.4964 -> 507.4964,PE,1334.1301,1354.416762,1325.200085,1505.680107,1318.420094,1273.800091,1384.320107,1260.240086,1306.280098,1374.42009,1396.98011,1350.060097,1342.920097,1362.300102,1255.860096
PEp (30:1),0.025773336,4.433757468,0.054618972,0.815212436,0.999881201,646.4807 -> 505.4807,PE,1369.363437,1354.350093,1386.780106,1394.660103,1405.240101,1354.160091,1423.600121,1300.960079,1318.980103,1358.940098,1328.2001,1453.0201,1301.340084,1264.360088,1438.820114
PEp (32:1),-0.052897453,4.441047129,0.230145422,0.631416021,0.999881201,674.512 -> 533.512,PE,1343.660098,1403.510102,1346.2001,1577.520107,1385.440105,1332.82011,1312.380096,1430.280102,1266.280094,1398.060101,1355.60009,1396.640106,1465.100113,1285.740086,1277.160091
PEp (34:4),0.021419215,4.379985044,0.03766577,0.846115816,0.999881201,696.4964 -> 555.4964,PE,1319.070091,1308.193427,1315.960098,1335.040085,1288.32008,1330.920097,1318.720097,1313.060093,1337.080082,1339.180107,1367.340099,1295.880093,1320.120083,1235.080086,1282.840103
PEp (36:5),0.062240839,4.492297935,0.319120619,0.572136601,0.999881201,722.512 -> 581.512,PE,1453.126764,1401.503431,1345.120098,1452.180103,1572.740112,1321.920105,1319.900093,1323.240086,1400.340084,1394.8601,1426.440105,1480.200096,1573.500099,1436.620098,1425.840088
PEp (36:6),-0.00181709,5.908782449,2.79E-04,0.986668723,0.999881201,748.5277 -> 607.5277,PE,3994.916937,4041.340291,1375.760098,6154.320435,4766.960339,2134.920155,3935.580265,2783.420219,3445.840271,4235.040287,3550.340214,3877.1203,3789.660252,5063.220352,4481.120281
PEp (40:7),-0.195452509,5.058619536,3.187598604,0.074198935,0.999881201,774.5433 -> 633.5433,PE,2004.466807,2312.813493,1528.880112,2534.760159,1771.780117,1611.400116,2155.540146,1900.680122,1908.820122,2216.20015,1836.080132,2679.120216,2324.440155,2934.720196,2030.140171
PEp (42:0),-0.068024946,4.599262637,0.382329185,0.536359325,0.999881201,816.6842 -> 675.6842,PE,1502.273439,1585.456774,1375.600094,1596.540112,1519.160091,1522.740112,1495.000107,1422.640095,1469.720108,1558.040092,1565.560108,1526.780102,1483.540108,1886.00013,1480.660114
PEp (42:2),0.036904544,4.540247096,0.112327285,0.737509954,0.999881201,812.6529 -> 671.6529,PE,1483.333441,1455.830104,1461.120117,1597.660107,1396.840092,1387.920086,1572.880116,1346.540092,1482.240116,1461.920113,1431.180115,1434.040108,1545.380104,1506.900116,1471.480103
PEp (42:4),0.02003905,4.508832257,0.033096075,0.855642944,0.999881201,808.6216 -> 667.6216,PE,1448.106769,1437.550103,1368.260098,1370.940094,1363.900112,1384.880108,1452.120106,1426.820107,1457.980103,1402.160084,1460.740105,1448.660103,1414.460098,1591.840122,1539.44009
PEp (42:6),-0.039492897,4.507428358,0.128554046,0.719935989,0.999881201,804.5903 -> 663.5903,PE,1421.303436,1470.956772,1323.300106,1580.700123,1360.980103,1302.480099,1449.100094,1489.32011,1318.020092,1411.58009,1435.500111,1497.740097,1471.940094,1543.920113,1492.280121
PG (12:0),0.040734238,4.455345232,0.136488686,0.711796991,0.999881201,460.2042 -> 271.2042,PG,1390.956764,1360.753434,1476.500107,1282.680099,1468.040089,1402.380112,1343.600098,1393.440094,1354.2001,1410.460114,1417.800106,1337.480091,1394.800095,1338.080097,1367.300095
PG (14:0),0.064398818,4.516694181,0.341799907,0.558792119,0.999881201,474.2562 -> 285.2562,PG,1472.57677,1417.893435,1438.080116,1395.520111,1391.300114,1335.420094,1557.340103,1404.520092,1581.100117,1528.600105,1516.240101,1489.260117,1444.7001,1354.040092,1344.780083
PG (14:1),0.011452081,4.543733978,0.010817708,0.917162831,0.999881201,472.2406 -> 283.2406,PG,1473.210104,1471.180106,1466.320107,1420.720108,1500.900101,1489.240112,1449.2201,1638.660114,1449.060101,1431.360111,1441.640099,1477.680111,1377.820099,1369.420078,1620.620125
PG (16:0),-0.065666766,4.855026524,0.358498284,0.549341435,0.999881201,516.2668 -> 327.2668,PG,1804.580133,1902.493469,1536.240105,1928.560139,1820.700146,1730.50013,1991.740135,1861.220123,1998.240154,1898.600147,1750.18013,2242.540154,1743.840126,1753.540119,1522.780109
PG (16:1),0.077456371,4.479767544,0.493942963,0.482173691,0.999881201,500.2719 -> 311.2719,PG,1442.480108,1376.126767,1391.860096,1401.220108,1617.760136,1426.780094,1441.180107,1314.340107,1418.500103,1400.46011,1392.7001,1349.940094,1452.720112,1364.020088,1332.020092
PG (18:0),-0.192516008,5.114239323,3.096219813,0.078474318,0.999881201,530.3188 -> 341.3188,PG,2098.676811,2414.610174,1415.120102,2400.120171,1869.560131,2216.84016,2228.640152,2651.940186,2276.820152,2275.300167,2304.320152,2388.640163,2013.420151,2554.820194,1899.300129
PG (18:1),-0.026509402,4.475586025,0.057859421,0.809911772,0.999881201,528.3032 -> 339.3032,PG,1388.746765,1424.110099,1376.340107,1342.900093,1412.940105,1352.500092,1383.980099,1367.040096,1417.240089,1387.900105,1406.680099,1473.280094,1335.600101,1621.040112,1376.040096
