lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,abe_average,veh_average,Blank,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6,veh_N7,Abe_N7
PS (42:1),-0.077304022,3.763554438,0.311458818,0.576786373,0.999200575,874.6533 -> 689.6533,PS,1349.140096,1398.076099,1302.560097,1395.680099,1382.5401,1388.920097,1452.280102,1436.62011,1268.300095,1385.540096,1318.08009,1383.620094,1324.500092
PS (42:10),0.032275745,3.814665186,0.054356674,0.815648675,0.999200575,856.5124 -> 671.5124,PS,1451.044104,1393.324096,1363.560101,1386.620094,1417.020096,1420.620087,1372.520103,1419.340092,1480.380096,1391.860107,1454.700111,1348.180099,1530.600113
PS (42:11),-0.036332094,3.846480437,0.068942169,0.792883252,0.999200575,854.4968 -> 669.4968,PS,1461.728094,1471.752105,1278.020084,1469.2001,1635.060104,1523.80011,1531.920101,1497.900112,1392.940094,1410.660099,1352.800091,1457.200104,1395.920082
PS (42:2),0.061040691,3.833298368,0.194483776,0.659210718,0.999200575,872.6376 -> 687.6376,PS,1484.160112,1397.724102,1380.420105,1453.220112,1486.440117,1359.360096,1581.300125,1450.920109,1497.500107,1405.760101,1391.280106,1319.360092,1464.280106
PS (42:3),0.067506357,4.03274098,0.238787815,0.625082992,0.999200575,870.622 -> 685.622,PS,1706.976125,1602.308112,1583.960114,1777.500126,1501.340118,1406.540092,2214.660164,1651.840118,1578.260117,1587.020115,1541.7001,1588.64011,1698.920124
PS (42:4),-0.084977182,3.784294489,0.376432351,0.539518794,0.999200575,868.6063 -> 683.6063,PS,1355.3601,1411.520094,1409.620102,1326.760086,1347.920109,1427.440086,1336.380093,1487.5401,1347.500107,1401.920094,1368.740097,1413.940102,1376.260094
PS (42:5),0.068819479,3.813938839,0.247057571,0.619154595,0.999200575,866.5907 -> 681.5907,PS,1459.336098,1366.416092,1441.060108,1411.940098,1472.660103,1305.320087,1453.400089,1408.480087,1359.8801,1332.3801,1544.440102,1373.960087,1466.300095
PS (42:6),-0.04746949,3.833444877,0.11764685,0.731600818,0.999200575,864.575 -> 679.575,PS,1439.676098,1460.928102,1295.300106,1659.280113,1583.060112,1446.920105,1511.340092,1413.140106,1351.960091,1283.200085,1381.260109,1502.100101,1370.760086
PS (42:7),0.009681635,4.796351707,0.004965993,0.943819736,0.999200575,862.5594 -> 677.5594,PS,2859.228207,2788.492197,2573.400185,2834.540195,2928.780209,2885.560204,2794.380196,2662.620197,2914.020218,2724.30019,2747.280193,2835.440197,2911.680218
PS (42:8),-0.064188545,4.135795275,0.216404229,0.64179348,0.999200575,860.5437 -> 675.5437,PS,1791.408124,1841.424136,1357.640099,2208.820171,1606.280098,1651.540104,2040.140148,1981.14016,1711.200115,1709.460133,1751.86013,1656.16011,1847.560127
PS (42:9),0.020370108,4.002705272,0.021744214,0.882769585,0.999200575,858.5281 -> 673.5281,PS,1679.764119,1627.352116,1271.760094,1567.62011,1572.920128,1442.940094,1632.260098,1598.600128,1948.040142,1924.520134,1707.220123,1603.080112,1538.380104
PS (44:0),0.009559586,3.686069774,0.004755256,0.945022761,0.999200575,904.7002 -> 719.7002,PS,1318.260093,1285.796089,1235.020084,1250.220089,1362.820091,1300.300095,1336.360092,1301.040085,1272.300091,1281.300095,1331.500095,1296.120083,1288.320095
PS (44:1),-0.040692437,3.785111162,0.086334172,0.768890276,0.999200575,902.6846 -> 717.6846,PS,1378.9281,1392.856099,1398.700104,1438.300098,1306.480091,1390.000103,1379.740093,1428.720108,1304.260098,1361.800091,1505.000118,1345.460094,1399.160099
PS (44:10),0.020585696,3.797812229,0.022102521,0.881814691,0.999200575,884.5437 -> 699.5437,PS,1424.248102,1378.376097,1384.860088,1401.100101,1466.180107,1431.440094,1436.000099,1409.060104,1372.860104,1314.400089,1465.700108,1335.880096,1380.500092
PS (44:2),-0.023336567,3.72115007,0.028361859,0.866260902,0.999200575,900.6689 -> 715.6689,PS,1337.536097,1334.664097,1247.680088,1370.720085,1310.740105,1338.3601,1370.700096,1351.620106,1336.940086,1287.780094,1410.840107,1324.840099,1258.460091
PS (44:3),-0.037954673,3.755621859,0.075076049,0.784084553,0.999200575,898.6533 -> 713.6533,PS,1361.532093,1372.584093,1290.840099,1346.360088,1389.660095,1349.660091,1346.800083,1381.400097,1323.280094,1412.920094,1425.66011,1372.580097,1322.260082
PS (44:4),0.028517325,3.774335659,0.04239764,0.836863657,0.999200575,896.6376 -> 711.6376,PS,1408.6401,1356.3121,1332.360088,1351.120098,1475.180099,1298.080097,1365.620094,1406.880104,1405.700104,1390.000099,1410.900105,1335.480103,1385.800098
PS (44:5),-0.03155571,3.826215842,0.051972748,0.819665424,0.999200575,894.622 -> 709.622,PS,1432.152103,1436.964101,1363.920094,1424.900105,1466.560104,1454.92009,1426.200096,1537.060116,1444.600113,1339.020096,1454.900108,1428.920101,1368.500092
PS (44:6),-0.020466279,3.759357238,0.021825522,0.882552199,0.999200575,892.6063 -> 707.6063,PS,1360.808096,1355.032095,1407.340107,1407.560104,1357.28009,1353.500092,1281.460098,1359.640095,1307.980106,1367.980095,1542.500103,1286.480087,1314.820084
PS (44:7),-0.01883265,3.781622004,0.018493846,0.891827541,0.999200575,890.5907 -> 705.5907,PS,1393.588103,1386.1361,1333.540089,1359.680088,1478.96011,1423.640102,1326.620102,1347.840099,1352.840111,1460.480106,1446.060097,1339.040104,1363.460094
PS (44:8),-0.100434846,3.799682108,0.526049016,0.468272688,0.999200575,888.575 -> 703.575,PS,1368.412096,1440.1161,1371.160095,1476.240097,1428.440098,1530.600101,1338.520084,1330.620102,1373.3601,1389.640106,1335.520103,1473.480095,1366.220097
PSo (16:0),-0.064943112,3.997187924,0.22084993,0.638393076,0.999200575,484.3035 -> 299.3035,PS,1589.852116,1633.368121,1568.920105,1698.620125,1538.360111,1474.640102,1573.840115,1848.080147,1528.260101,1486.260098,1704.060127,1659.240131,1604.740128
PSo (18:0),0.133824216,7.666190142,0.961426436,0.32682775,0.999200575,512.3348 -> 327.3348,PS,22516.8575,20209.46144,12760.76086,37338.32284,31649.02221,17392.68114,37502.16243,14684.34108,15793.30111,16798.00114,13616.72081,14833.96103,14023.08094
PSo (20:0),-0.346419888,4.659667027,6.336175115,0.011829971,0.999200575,540.3661 -> 355.3661,PS,2366.868161,2955.668215,1503.480106,3427.940277,2230.380127,2473.260189,2295.300144,2745.040222,2256.780163,2221.120144,2381.100174,3910.980244,2670.780197
PSo (28:0),0.054502543,3.791376516,0.154791392,0.693997948,0.999200575,666.4706 -> 481.4706,PS,1401.972102,1325.180093,1653.90012,1304.960087,1355.240082,1384.540089,1340.760105,1306.920105,1370.500103,1252.920086,1466.900112,1376.560097,1476.46011
PSo (30:0),-0.067759355,3.734942462,0.239100847,0.624856286,0.999200575,694.5019 -> 509.5019,PS,1318.288095,1357.060098,1358.180099,1333.320087,1331.300095,1341.000103,1351.620102,1334.480091,1268.800091,1466.920116,1369.660091,1309.58009,1270.060097
PSo (30:1),0.005694741,3.759860133,0.00169016,0.967206966,0.999200575,692.4862 -> 507.4862,PS,1382.052103,1351.884098,1334.260094,1341.040104,1460.540108,1278.700089,1279.640095,1449.600109,1434.92012,1397.700096,1376.460091,1292.380093,1358.700104
PSo (32:0),-0.040712805,3.749554586,0.086376475,0.768835274,0.999200575,722.5332 -> 537.5332,PS,1356.884093,1370.136098,1264.600101,1311.460087,1291.380085,1378.580101,1312.200085,1505.220116,1383.640102,1309.880093,1461.280106,1345.540096,1335.92009
PSo (32:1),-0.06381728,3.768225678,0.212277713,0.644987984,0.999200575,720.5175 -> 535.5175,PS,1357.104096,1393.012101,1331.620094,1397.340115,1404.340111,1380.3801,1405.360096,1491.560112,1369.240097,1249.740086,1214.700073,1446.040092,1391.880104
PSo (34:0),0.018015993,3.763221446,0.016912755,0.896527622,0.999200575,750.5645 -> 565.5645,PS,1380.356101,1338.128097,1430.440113,1231.840092,1423.080109,1353.800106,1318.3601,1394.860107,1399.080105,1350.100094,1428.500095,1360.040085,1332.760098
PSo (34:1),0.008825837,3.750193361,0.004058057,0.949206812,0.999200575,748.5488 -> 563.5488,PS,1366.18409,1333.748095,1390.880096,1250.540089,1458.560097,1282.940079,1405.060093,1490.340107,1308.980087,1360.060104,1293.760078,1284.860096,1364.560097
PSo (34:2),-0.047751131,3.733731798,0.118750052,0.730394133,0.999200575,744.5175 -> 559.5175,PS,1327.932094,1348.108096,1342.160107,1356.220093,1346.660095,1360.480095,1414.280098,1337.100101,1344.300087,1353.460087,1260.580093,1333.280102,1273.840096
PSo (34:2),-0.047751131,3.733731798,0.118750052,0.730394133,0.999200575,746.5332 -> 561.5332,PS,1485.77611,1543.904105,1349.820091,1593.400112,1470.380123,1427.660099,1440.940105,1442.820107,1540.940125,1535.700104,1468.180092,1719.940105,1508.440105
PSo (34:4),-0.027825049,3.756047575,0.040345432,0.840806698,0.999200575,742.5019 -> 557.5019,PS,1361.132101,1362.280093,1341.060089,1371.2001,1446.980114,1374.740101,1340.460098,1386.000099,1354.620106,1327.900074,1367.320107,1351.560089,1296.280083
PSo (36:2),-0.003771101,3.773043493,7.41E-04,0.978279221,0.999200575,774.5645 -> 589.5645,PS,1384.028099,1362.220094,1400.680099,1386.140095,1506.08012,1388.960102,1301.240086,1297.160084,1453.580112,1393.920094,1354.320091,1344.920094,1304.920086
PSo (36:3),0.053617843,3.803988914,0.149965266,0.698568554,0.999200575,772.5488 -> 587.5488,PS,1449.588101,1371.436102,1365.480091,1408.200104,1456.480091,1359.220108,1378.220104,1390.920113,1495.840099,1331.960094,1444.720112,1366.880089,1472.680099
PSo (36:4),-0.015156741,3.828387626,0.011985855,0.912821839,0.999200575,770.5332 -> 585.5332,PS,1421.680103,1410.9481,1550.300106,1461.920109,1464.060104,1294.020081,1328.840092,1440.640099,1499.740101,1449.400097,1462.540112,1408.760113,1353.220104
PSo (36:5),0.033376497,3.922002971,0.058261424,0.809265236,0.999200575,768.5175 -> 583.5175,PS,1570.628116,1506.760104,1407.760098,1537.800114,1453.200115,1600.360111,1695.500126,1420.580097,1591.900112,1387.020096,1573.760109,1588.040104,1538.780117
PSo (38:0),0.010481081,3.845611674,0.005734506,0.939636673,0.999200575,806.6271 -> 621.6271,PS,1459.692106,1422.448099,1496.200108,1388.420101,1478.840111,1556.500111,1391.900097,1406.940098,1495.120098,1433.040092,1455.740101,1327.340092,1476.860123
PSo (38:2),0.04727803,3.780176356,0.11653102,0.732827765,0.999200575,802.5958 -> 617.5958,PS,1419.180103,1348.596099,1373.300091,1339.840103,1466.260101,1332.960094,1423.240101,1375.5401,1511.740112,1332.320095,1351.080097,1362.320103,1343.580105
PSo (38:3),0.003908303,3.817752861,7.97E-04,0.977476328,0.999200575,800.5801 -> 615.5801,PS,1439.916101,1409.740102,1370.160088,1493.46011,1519.820118,1400.800095,1359.0201,1448.720108,1479.340096,1295.76009,1425.000095,1409.96011,1416.400097
PSo (38:3),0.003908303,3.817752861,7.97E-04,0.977476328,0.999200575,804.6114 -> 619.6114,PS,1482.336102,1413.4681,2208.380127,1444.640095,1735.560127,1480.48011,1427.840096,1337.860092,1429.520096,1376.980099,1461.7001,1427.380104,1357.060089
PSo (38:4),-0.048883536,3.837153598,0.124741139,0.723948166,0.999200575,798.5645 -> 613.5645,PS,1431.012103,1454.984103,1397.840092,1549.740108,1417.260109,1365.400093,1456.940113,1467.560108,1379.360085,1570.06012,1369.460094,1322.160084,1532.040115
PSo (38:5),0.013537761,3.757898935,0.009550978,0.922147404,0.999200575,796.5488 -> 611.5488,PS,1383.740092,1345.520094,1333.720093,1292.020092,1475.640095,1324.460083,1361.420101,1380.480099,1333.780087,1275.92009,1436.94009,1454.720104,1310.92009
PSo (38:6),-0.035914459,3.74009379,0.067185332,0.795479902,0.999200575,794.5332 -> 609.5332,PS,1339.156091,1348.576092,1352.300098,1306.540096,1370.040081,1247.640079,1268.180088,1428.920094,1302.040089,1397.520096,1346.300102,1362.260094,1409.220097
PSo (40:0),-0.032810117,3.845988168,0.056207775,0.81259334,0.999200575,834.6584 -> 649.6584,PS,1448.716099,1456.3001,1400.080097,1390.26009,1442.400097,1338.900097,1503.740101,1497.760101,1400.2201,1550.560108,1387.200096,1504.020103,1510.0201
PSo (40:1),0.039454364,3.885417878,0.08134341,0.775485051,0.999200575,832.6427 -> 647.6427,PS,1528.760115,1459.9321,1428.020111,1467.780087,1682.000122,1598.3601,1419.600113,1404.440102,1516.980118,1476.64011,1513.540115,1352.440102,1511.680107
PSo (40:2),0.016326743,3.887588366,0.013931249,0.906043324,0.999200575,830.6271 -> 645.6271,PS,1521.768106,1477.536105,1404.560089,1516.760109,1728.62011,1466.680103,1426.040108,1322.740097,1458.760105,1566.300117,1448.200104,1515.200096,1547.220104
PSo (40:3),0.07272555,3.91158973,0.276572108,0.598956832,0.999200575,828.4811 -> 643.4811,PS,1588.248103,1483.332104,1336.720089,1449.000103,1718.220112,1343.340096,1506.600101,1591.820118,1718.880112,1548.920105,1470.920094,1483.580101,1526.620098
PSo (40:4),0.048800761,3.797506118,0.124215043,0.724507149,0.999200575,826.5958 -> 641.5958,PS,1441.028098,1368.136098,1357.380089,1414.960102,1394.520088,1295.140099,1390.10009,1402.140099,1421.720093,1359.600098,1550.140106,1368.840092,1448.66011
PSo (40:5),0.064952006,3.963449379,0.220814897,0.638419708,0.999200575,824.5801 -> 639.5801,PS,1637.768118,1537.040108,1424.980099,1511.900097,1726.280136,1562.720108,1569.48011,1648.720119,1600.040115,1578.300106,1745.520126,1383.560112,1547.5201
PSo (40:6),-0.048044746,7.69626746,0.123977967,0.72475948,0.999200575,822.5645 -> 637.5645,PS,22944.79758,23297.89354,1502.880116,21397.74152,22727.46179,19152.92127,25525.8818,25500.10178,25281.28159,20611.54139,21366.44143,29827.16172,19822.92126
PSo (40:6),-0.048044746,7.69626746,0.123977967,0.72475948,0.999200575,836.5437 -> 651.5437,PS,1774.892126,1707.064114,3872.840267,1707.640102,1854.020115,1699.380135,1627.900127,1609.160107,1701.460129,2007.380123,1745.540119,1511.760105,1945.540138
PSo (42:1),-0.155300034,4.076638172,1.264879859,0.260729417,0.999200575,860.674 -> 675.674,PS,1661.084122,1816.364132,1338.460098,1984.400135,1626.880116,1823.200142,1660.66013,1879.220135,1797.920128,1631.840115,1618.220127,1763.160133,1601.740112
PSo (42:2),0.04957967,4.027110427,0.128828984,0.719649291,0.999200575,858.6584 -> 673.6584,PS,1707.620126,1620.108114,1447.060108,1745.820118,1935.520142,1638.560123,1674.180122,1692.48011,1483.060101,1613.820126,1776.580139,1409.860092,1668.760128
PSo (42:4),-0.052002568,3.808132946,0.141093904,0.707195937,0.999200575,854.6271 -> 669.6271,PS,1405.812101,1431.480102,1332.300091,1582.660114,1494.56012,1349.200089,1301.100086,1449.760113,1429.380104,1401.320099,1358.080082,1374.460094,1445.940113
PSo (42:6),0.046583419,4.054210096,0.113798288,0.735860596,0.999200575,850.5958 -> 665.5958,PS,1746.84412,1660.192121,1404.840096,1566.400124,1876.400124,1506.380112,1491.520107,1801.08012,1595.96011,1585.900112,1935.540127,1841.200138,1834.800133
PSp (16:0),0.044886035,4.360139906,0.106115137,0.744611102,0.999200575,482.2879 -> 297.2879,PS,2101.544141,2000.61614,2225.580158,2548.980194,1921.540134,1760.30011,1610.780087,1828.940132,1705.520119,1845.280128,2781.820187,2019.580135,2488.060181
PSp (18:0),-0.055419004,4.024666762,0.160981914,0.688254097,0.999200575,510.3192 -> 325.3192,PS,1654.224124,1688.74012,1353.280094,1769.840134,1894.60014,1579.460121,1615.76012,1804.80011,1505.700127,1869.840145,1691.860126,1419.76009,1563.200108
PSp (20:0),0.07992895,4.606254629,0.337898447,0.561044797,0.999200575,538.3505 -> 353.3505,PS,2660.748191,2476.112173,1436.140091,2436.200146,2443.960175,2137.780159,3796.420242,2938.840195,2350.720161,2331.600178,2283.340191,2536.14019,2429.300186
PSp (28:0),-0.004408699,3.860788104,0.001015223,0.974581653,0.999200575,664.4549 -> 479.4549,PS,1481.136111,1458.536102,1393.540104,1380.040096,1680.460121,1439.740101,1518.800106,1512.100101,1331.200104,1384.480095,1431.600105,1576.320114,1443.620117
PSp (30:1),0.019369375,3.900833312,0.019618068,0.888609019,0.999200575,690.4706 -> 505.4706,PS,1551.824113,1504.864104,1290.400097,1473.220108,1564.340115,1344.840096,1572.58012,1675.500111,1635.180103,1693.340118,1465.080109,1337.420086,1521.940117
PSp (32:1),0.00148536,3.878987544,1.15E-04,0.991432828,0.999200575,718.5019 -> 533.5019,PS,1508.696105,1479.224108,1366.640099,1392.100101,1760.620132,1501.700111,1399.940105,1614.400116,1316.820091,1449.7201,1561.160099,1438.200111,1504.940098
PSp (34:4),0.062069356,3.762701392,0.200811549,0.654066583,0.999200575,740.4862 -> 555.4862,PS,1419.156097,1334.036095,1275.660095,1336.860092,1481.840107,1333.080101,1316.620087,1304.120094,1469.58009,1237.380085,1477.040108,1458.740101,1350.700092
PSp (36:5),0.051985809,4.177025208,0.142045866,0.706255557,0.999200575,766.5019 -> 581.5019,PS,1920.724147,1820.852127,1380.800098,1599.260094,1534.400108,1819.240143,2140.900173,2244.920162,1983.780151,1814.940128,1809.240143,1625.900108,2135.300159
PSp (38:6),0.07982389,3.96282422,0.333096441,0.563841455,0.999200575,792.5175 -> 607.5175,PS,1577.052113,1464.956101,1994.280155,1397.460094,1454.400097,1573.380104,1608.420128,1374.000092,1628.960114,1526.600113,1651.660118,1453.340103,1541.820107
PSp (40:2),0.038959605,3.932843486,0.07939035,0.778125296,0.999200575,828.6114 -> 643.6114,PS,1579.09211,1509.220107,1473.460114,1511.460102,1598.860111,1592.340118,1659.660107,1646.200115,1573.940117,1388.58009,1477.900101,1407.520111,1585.100117
PSp (40:6),-0.067037841,3.962834035,0.235248914,0.627658858,0.999200575,820.5488 -> 635.5488,PS,1568.980112,1615.820119,1370.860104,2050.580143,1698.740124,1534.800114,1857.280128,1453.800117,1531.060112,1726.26012,1433.160103,1313.660099,1324.660091
PSp (42:2),0.02017293,3.795154045,0.021227091,0.884162011,0.999200575,856.6427 -> 671.6427,PS,1428.272104,1383.096095,1322.020088,1421.540104,1463.420105,1428.440094,1408.600098,1398.540092,1433.440105,1389.860096,1391.980103,1277.10009,1443.920109
PSp (42:4),0.007200926,3.818240408,0.002705777,0.958515078,0.999200575,852.6114 -> 667.6114,PS,1438.6961,1406.476101,1393.100098,1640.820107,1520.440105,1371.360104,1575.540092,1377.460106,1296.920094,1309.260098,1364.100105,1333.480091,1436.480103
PSp (42:6),0.051095571,5.234045929,0.138968639,0.709308485,0.999200575,848.5801 -> 663.5801,PS,4173.112312,3958.188293,1405.500103,3280.50024,3910.740273,3375.880241,4109.240307,4573.200329,3532.580265,4354.040344,4613.980377,4207.320309,4699.02034
SM (d16:1/18:1),0.236725634,10.20077818,3.011375605,0.082682096,0.999200575,701.6 -> 184.1,PCandSM,143437.8946,119607.22,7750.780533,119286.1091,145414.3109,110209.8876,121845.8088,108860.3066,149768.4708,150827.4094,152422.7514,108852.3871,147738.1309
SM (d16:1/22:1),0.240682758,7.685845365,3.107742365,0.0779209,0.999200575,757.6 -> 184.1,PCandSM,24944.08974,20732.28156,2773.940247,21160.44132,24632.14165,20476.28164,21401.18133,18484.32122,27863.04202,23484.7618,25337.62192,20055.60181,25486.46176
SM (d16:1/24:0),0.239562423,11.39609833,3.084488223,0.079042127,0.999200575,787.7 -> 184.1,PCandSM,327913.7068,272896.4111,24085.52167,275267.4399,323232.6458,255664.4972,278065.918,242005.815,317898.6621,333493.2609,356902.6852,258051.0423,363468.6227
SM (d16:1/24:1),0.255960001,10.32012257,3.520040614,0.060630962,0.999200575,785.6 -> 184.1,PCandSM,156329.279,128653.3373,11581.96084,125585.2099,147771.6295,116072.7485,134445.8698,118268.4074,158082.9919,160465.83,170222.8731,122874.4905,171123.0308
SM (d18:0/12:0),0.07567612,4.60665265,0.30286612,0.582091175,0.999200575,649.5 -> 184.1,PCandSM,2638.920192,2462.640172,1622.900112,2483.680176,2144.060162,1742.560123,2423.680157,2611.000191,2662.280212,2852.660187,3014.280212,2623.300182,2950.300217
SM (d18:0/14:0),0.292195793,6.35182497,4.564036529,0.032650035,0.999200575,677.6 -> 184.1,PCandSM,9952.724713,7987.904576,1899.140129,7433.480545,9995.180725,6733.460407,8907.200645,7464.640537,10551.70078,10289.60087,10512.94069,8018.340519,9796.600719
