Lipid name,MRM,Ab-medium_12h_N1_acy-carnitines,Ab-medium_12h_N2_acy-carnitines,Ab-medium_12h_N3_acy-carnitines,Ab-medium_12h_N4_acy-carnitines,Ab-medium_12h_N5_acy-carnitines,Ab-medium_12h_N6_acy-carnitines,Ab-medium_1h_N3_acy-carnitines,Ab-medium_1h_N4_acy-carnitines,Ab-medium_1h_N5_acy-carnitines,Ab-medium_1h_N6_acy-carnitines,Ab-medium_1h_N7_acy-carnitines,Ab-medium_24h_N2_acy-carnitines,Ab-medium_24h_N3_acy-carnitines,Ab-medium_24h_N4_acy-carnitines,Ab-medium_24h_N5_acy-carnitines,Ab-medium_24h_N6_acy-carnitines,Ab-medium_24h_N7_acy-carnitines,Blank_acy-carnitines,Veh-medium_12h_N1_acy-carnitines,Veh-medium_12h_N2_acy-carnitines,Veh-medium_12h_N3_acy-carnitines,Veh-medium_12h_N4_acy-carnitines,Veh-medium_12h_N5_acy-carnitines,Veh-medium_12h_N6_acy-carnitines,Veh-medium_1h_N3_acy-carnitines,Veh-medium_1h_N4_acy-carnitines,Veh-medium_1h_N5_acy-carnitines,Veh-medium_1h_N6_acy-carnitines,Veh-medium_1h_N7_acy-carnitines,Veh-medium_24h_N2_acy-carnitines,Veh-medium_24h_N3_acy-carnitines,Veh-medium_24h_N4_acy-carnitines,Veh-medium_24h_N5_acy-carnitines,Veh-medium_24h_N6_acy-carnitines,Veh-medium_24h_N7_acy-carnitines,control_medium_acy-carnitines
TAG(50:2)_FA 16:0,850.8 -> 577.8,2463.420185,3234.700241,3053.80019,3302.420216,4110.620308,2529.420189,3619.580235,4116.040272,4285.740288,3750.120224,4412.380291,2560.240162,2649.32019,2039.340157,3922.480247,4919.34037,2138.120148,1575.920105,3436.200222,2781.560226,3326.680237,4249.020298,2608.78019,2983.300217,3810.720261,2357.980156,2770.880169,3921.080246,2908.100208,2977.540237,2806.340218,3153.540245,5167.360367,4416.260296,2709.040188,3419.720245
TAG(50:2)_FA 16:1,850.8 -> 579.8,1022.360081,1036.600079,1171.320072,1135.060081,1230.700108,1027.660072,1212.240093,1011.860077,1126.98008,1167.700081,1039.460075,1039.440079,1086.220078,1110.080086,1154.800072,1356.580116,1165.380089,1161.620079,1273.460094,1093.18008,1136.340084,1139.180077,1044.840069,1164.760086,1112.660076,1207.940105,1126.26009,1185.240086,1130.800087,1129.460064,1086.18008,1481.340115,1195.500069,1286.720093,999.5800743,1073.840073
TAG(50:1)_FA 18:0,852.8 -> 551.8,1615.180111,1486.320103,1797.640144,1934.320152,1776.280148,1311.460106,2202.020153,1736.780136,2460.900181,1698.380142,2132.980171,1476.720093,1460.860115,1665.700134,1558.840107,2204.92017,1330.860081,1234.160088,1997.760124,1988.080151,1568.640106,1576.42012,1290.720093,1485.640102,1784.320133,1214.660088,2047.300121,2075.900162,1527.600113,1666.220127,1538.64011,2315.440174,1919.160118,1910.000153,1590.140121,1910.100132
TAG(50:1)_FA 18:1,852.8 -> 553.8,1251.800098,1302.820076,1083.900063,1397.900112,1533.500122,1195.700085,1117.380074,1413.580112,1270.960079,1394.720078,1211.420097,1164.700081,1159.08009,1293.260086,1465.020119,1157.600082,1030.440083,1055.440075,1110.520084,1379.240086,1250.380085,1182.960075,1257.34008,1235.040092,1110.280079,1206.040089,1477.400112,1406.200089,1324.820099,1393.940094,1286.540089,1206.520084,1297.720089,1270.160072,1174.960083,1240.640099
TAG(50:0)_FA 16:0,852.8 -> 579.8,1876.640148,1918.900135,2606.680206,2559.260185,2435.560181,1368.540104,2790.200191,2383.600143,2164.620148,2528.800186,2752.800209,2156.220127,1864.000156,1766.380104,2733.240192,2629.000175,2033.800156,1555.280109,1816.760132,2329.380192,2794.520187,2520.40015,1693.160133,1747.500134,2404.620209,1470.780094,1769.160133,3048.860229,2167.580151,2875.900185,1947.680141,3487.260292,3717.320255,3118.060215,2242.660172,2244.88015
TAG(50:0)_FA 16:1,852.8 -> 581.8,1159.380077,946.8200722,978.9400826,1062.180058,1105.360085,1158.080082,1126.140079,979.8800735,1137.500088,1128.760086,986.7600594,1208.480083,995.2600746,1025.58007,998.5400772,1019.260071,1033.160076,1006.940071,1021.440083,1058.520073,1001.320076,1095.560085,951.1400795,1052.240089,1097.740074,1036.020073,1168.840088,1099.460079,1039.420071,1160.10009,1021.980076,1172.360081,1015.040073,1139.420078,1050.100071,1136.060074
TAG(52:6)_FA 18:0,868.7 -> 567.7,1189.760078,1024.600071,1103.68008,1016.540077,1286.620087,1108.040077,1194.620087,1039.080078,989.600071,1242.500092,1041.840073,1024.440075,1195.460083,1021.58007,1136.960068,1143.300083,1096.660072,992.1600838,1043.640076,998.3200645,1114.900074,1135.920086,1197.12009,1177.920105,1075.480068,1064.940083,1083.140079,1040.960075,1214.020096,1056.620075,1148.180073,1245.580082,1165.320091,1155.16008,1060.460075,1166.700069
TAG(52:6)_FA 18:1,868.7 -> 569.7,1065.04007,1295.260094,1206.860077,1255.92009,1077.760075,970.7200737,1092.32008,1153.180077,1007.080078,1052.200077,1014.660072,988.9600639,961.8000717,972.2400742,1130.480076,1131.900082,1011.240067,950.0000725,1083.080074,1105.100075,1049.54007,1127.600075,1039.760071,953.7800636,1129.380081,1082.920082,1135.940079,1013.020065,1174.320087,1175.58009,1025.180077,1116.060074,1067.540077,1141.360088,1019.320065,1187.200085
TAG(52:6)_FA 16:0,868.7 -> 595.7,1089.520077,1130.940071,1270.280083,991.0600739,1170.740082,1006.04007,1131.840088,1272.520073,1241.000084,1233.760082,1200.380077,1153.260086,1109.22007,956.0400696,1087.740063,1134.660076,1027.820076,1009.240059,1122.660072,1050.500088,1052.200066,1244.76009,1068.800072,1089.320087,1093.600082,1020.40007,1287.960087,1010.560074,1079.560074,1062.780067,1006.960068,1096.380085,1339.900085,1246.160084,966.000061,1147.300095
TAG(52:6)_FA 16:1,868.7 -> 597.7,1097.380074,984.1000671,1204.880077,1165.780071,1050.540081,1181.420074,1063.620079,993.260067,1041.660076,1071.800064,1172.100082,1069.06007,1033.760063,1038.220078,1187.940083,1048.840073,1053.980072,1057.980083,1085.980072,994.0200729,1113.460083,1120.580082,1181.840084,1030.500076,1159.140076,1033.120075,1071.940079,1087.540077,1108.480083,1126.280079,967.9000626,1057.560062,1233.640091,992.1400642,1086.32008,1015.100075
TAG(52:5)_FA 18:0,870.8 -> 569.8,984.6600647,1124.540073,1031.080078,1033.560081,1164.160076,964.3400726,1231.62009,1066.280075,1067.700069,1033.400066,1076.98008,1086.660084,1060.200066,1012.240067,1116.32008,1051.200066,1096.260078,960.5200653,1081.040073,1068.68008,1017.260078,1079.540073,1139.060074,988.3200722,967.5600777,1184.020069,1072.900078,1173.340076,1079.740074,1026.140087,1060.800083,1012.280064,1193.960083,1009.18008,1024.280079,1116.320072
TAG(52:5)_FA 18:1,870.8 -> 571.8,1014.760071,1050.520065,989.5600586,1204.300083,1105.480072,1019.700073,1125.160076,1086.440083,1090.600079,1002.720058,1059.740082,1012.680069,1026.900078,981.5800629,1089.560078,1080.880074,1082.600075,1015.200085,1027.740078,1060.420071,1097.760071,1114.820072,1022.580067,1144.720062,1066.640079,1111.340084,1221.320091,1063.140079,1179.300076,1102.460072,1172.260075,1129.000076,1082.32008,1220.340084,1106.48008,1051.260075
TAG(52:5)_FA 16:0,870.8 -> 597.8,1076.920078,1076.420086,1382.680096,1243.760101,1084.680073,1173.76009,1137.700085,1164.560066,1172.920086,1231.200081,1089.480068,1268.360081,1081.240078,1012.940071,1116.120079,1209.140083,1082.780079,1066.380077,1250.180107,1325.78009,1246.160095,1011.280064,1195.380085,1020.280075,1104.700089,1085.620071,1202.98008,1068.54007,1006.800068,1114.280083,1092.760075,1319.620087,1343.8601,1203.480087,1014.920078,1107.180073
TAG(52:5)_FA 16:1,870.8 -> 599.8,1035.820076,1026.980072,1041.480072,1024.40007,1107.360073,1031.240059,1177.280083,1175.140099,1108.000084,1174.12009,1072.840076,1088.100079,1049.940071,1126.120087,1077.520065,1181.760082,1068.880074,1063.600075,1310.860096,1118.380089,1075.060074,972.8600769,1158.600082,1027.820068,1074.200077,1053.520081,1126.720081,1053.300079,1134.320084,1102.140072,1098.260067,1030.480083,1253.340088,985.2600594,1108.300079,1021.360062
TAG(52:4)_FA 18:0,872.8 -> 571.8,1130.240078,1212.120094,1110.940086,1005.120068,1130.860077,1061.240074,1082.020088,992.2800674,1086.700073,1018.260067,986.7600708,1085.340076,980.180069,991.8600655,1019.820072,1114.120079,983.8800735,1129.060081,1113.100067,988.7800598,1089.400074,971.2000732,1328.680092,1055.860088,1125.300079,1041.160076,1146.620079,1159.32008,1120.280079,1156.060074,984.4000702,983.4200745,957.3600731,1079.480076,988.7200737,1129.540073
TAG(52:4)_FA 18:1,872.8 -> 573.8,1065.900074,1267.120083,1453.720097,1364.000092,1402.580112,1036.520077,1074.360073,1139.380081,1315.260094,1168.120075,1419.620106,1229.020088,1310.540092,1240.480091,1302.100094,1352.680084,1118.360085,1038.760063,1319.300087,1065.020065,1035.820068,1221.080074,1195.300079,1120.300091,1263.660091,1212.520092,1244.640087,1258.480099,1151.840088,1310.180096,1141.800091,1301.260098,1230.620098,1134.800079,1102.440086,1177.140079
TAG(52:4)_FA 16:0,872.8 -> 599.8,1101.460072,1104.200069,1415.820076,1457.160088,1296.3801,1311.400089,1216.340084,1755.020119,1405.940117,1060.240074,1390.660091,1076.580074,1146.040073,1190.940079,1296.300098,1156.220078,1142.740078,1052.520073,1337.000092,1145.84008,1220.020092,1437.8801,1073.660076,1444.820099,1273.28009,1310.780083,1212.020084,1321.780102,1157.920082,1147.16008,1148.200081,1387.76009,1106.780079,1126.800091,1198.560074,1297.900097
TAG(52:4)_FA 16:1,872.8 -> 601.8,1125.800076,1267.580086,1235.960091,1193.800095,1320.720097,1078.720078,998.5400734,1081.800079,1010.620071,1170.840073,1140.780079,1122.220078,966.680069,1164.08007,1331.520096,1147.300072,1118.940071,1000.700081,1338.320099,1222.640087,1113.360077,1144.720081,1083.000076,1040.420074,1080.380074,1213.420082,1166.940083,1185.040081,1064.180073,1168.640079,994.5200653,1240.260086,1206.040085,1383.880093,1057.920071,1181.200085
 TAG(52:3)_FA 18:0,874.8 -> 573.8,1081.32008,1149.540077,1112.440075,1023.040085,1091.320076,1084.800076,1092.380077,1067.000084,1182.860081,1227.600082,1085.740082,1108.040081,981.3800735,1054.72007,1177.280087,996.8200798,1031.780067,1062.760067,1082.700073,1200.380089,1053.320072,1132.760082,1135.140083,1179.880081,970.6000671,1144.380093,1064.080074,1064.240067,1045.220078,991.1600761,1030.160076,1170.160088,1247.020084,1165.700089,1036.640079,1195.400093
 TAG(52:3)_FA 18:1,874.8 -> 575.8,1442.280106,1521.920116,1620.640133,1690.040108,1589.280121,1374.340088,1632.880131,1499.600109,2075.500149,1906.460117,1763.640133,1891.340145,1475.500103,1585.120113,2080.240143,1840.680122,1232.840092,1020.220078,1915.460136,1795.980118,1543.300114,1736.300114,1615.520103,1532.000111,1418.18008,1139.500092,1893.100136,1662.520123,1598.680088,1582.820118,1665.780136,1575.420101,1565.360088,1890.280144,1640.380123,1404.700089
TAG(52:3)_FA 16:0,874.8 -> 601.8,1323.160099,1291.940083,1330.720108,1452.800102,1551.580124,1285.620094,1476.180103,1583.900112,1357.240097,1349.360088,1724.500126,1402.320095,1106.120079,1331.160095,1990.980137,1655.400112,1340.800095,1162.240082,1716.140118,1332.040096,1160.120083,1663.140121,1634.780106,1351.140095,1312.980095,1456.760101,1570.860107,1370.660091,1584.960106,1644.320122,1326.16011,1255.760082,1626.880131,1378.080109,1111.040077,1485.920109
TAG(52:3)_FA 16:1,874.8 -> 603.8,1224.2001,1224.060081,1281.920094,1379.680111,1393.300095,1162.980091,1215.860077,1098.220078,1399.220085,1605.80011,1350.120106,1184.960091,1117.540077,1270.400089,1521.640106,1157.520073,1064.600067,987.6000748,1182.300083,1073.460075,1319.440102,1144.620079,1285.5401,1197.480091,1182.260086,1309.520096,1237.44009,1550.400127,1245.660091,1361.920097,1147.880081,1425.660107,1321.320084,1254.240082,1419.280098,1272.240097
TAG(52:2)_FA 18:0,876.8 -> 575.8,1098.400078,1180.220081,1324.2001,1059.060066,1055.520081,1089.320076,1332.660103,1146.920082,1277.020092,1078.920074,1142.740082,1065.520081,1092.020069,1003.880077,1210.120098,1230.800079,1170.640076,1097.220081,1310.040092,1081.500069,1246.180096,1083.260071,1098.340069,1149.400078,1210.000084,1002.400063,1131.900085,1130.800087,1277.720089,1326.260094,1301.460083,1187.780087,1438.140091,1549.100117,1174.400078,1327.580093
TAG(52:2)_FA 18:1,876.8 -> 577.8,1502.320114,2204.500156,2611.460194,2449.540165,2865.720177,1680.340118,2708.440182,2903.220238,2523.720196,2648.900215,2664.720184,2082.400158,2067.600166,1478.520107,3468.900242,3718.300308,2198.120152,1327.300095,2405.620193,2465.48019,2601.680191,2239.860165,2126.220154,3232.660229,2470.880161,2200.340145,2177.600136,2940.580196,2545.940166,2433.160175,1794.380112,2652.20018,3481.400291,3169.240231,1443.500107,2596.180172
TAG(52:2)_FA 16:0,876.8 -> 603.8,1510.480122,1260.980099,1965.600121,2102.300179,2159.980137,1793.120106,2004.900139,2345.960163,1901.540127,2414.440166,2146.640121,2012.940151,1467.820099,1285.32008,2821.360195,2050.100147,1411.66011,1273.220108,1766.880131,1897.300144,1554.420105,1802.760117,1569.200134,1688.860134,1718.240139,1659.380119,2206.30014,1917.720123,1666.700104,1660.880123,1618.520123,1799.620132,2578.920181,2289.560154,1786.880131,1344.720078
TAG(52:2)_FA 16:1,876.8 -> 605.8,1026.880066,992.1200676,1280.960094,1178.200085,1051.340073,1058.640076,1124.300072,1119.240082,1110.700081,1029.200089,1107.520077,1226.340099,1104.78009,1008.140072,1229.180084,1108.900085,1185.880085,1056.460075,1096.360073,1076.680088,1048.980064,1131.660072,1127.440094,1121.060078,1051.540073,1125.760067,1102.480083,1166.860092,1124.960068,1047.520065,1142.84008,1060.140076,1148.340084,1143.66008,990.5400734,1068.820072
TAG(52:1)_FA 18:0,878.8 -> 577.8,1039.440063,1354.200104,1306.500099,1437.540115,1421.640102,1303.720085,1369.48011,1616.600128,1386.220104,1648.700119,1441.860107,1224.380093,1243.340096,1122.160076,1292.700081,1252.28009,1051.160069,1211.200081,1482.260109,1621.680111,1317.340092,1207.60009,1298.460091,1380.380085,1525.900116,1129.780079,1142.82008,1176.080078,1398.480095,1417.400105,1269.400093,1070.220078,1333.600105,1370.620087,1319.240101,1386.300106
TAG(52:1)_FA 18:1,878.8 -> 579.8,1438.440102,1157.800095,1333.740093,1201.940083,1255.160084,1239.800087,1400.980103,1354.060089,1720.640141,1605.060112,1554.220116,1254.180088,1214.580082,1099.240086,1624.660103,1558.260117,1140.800068,1077.740074,1390.660107,1221.580086,1321.64011,1520.26012,1158.600079,1146.400078,1156.640091,1130.240074,1319.0401,1536.740105,1445.060097,1500.840103,1142.940079,1561.480106,1428.260113,1277.76009,1100.400082,1358.780109
TAG(52:1)_FA 16:0,878.8 -> 605.8,1245.920086,1206.420086,1614.120098,1172.200092,1512.100101,1207.540096,1767.440125,1339.840099,1412.560108,1623.180119,1485.520111,1270.540085,1386.46011,1309.120083,1681.180107,1717.000137,1293.740101,1118.300076,1363.780098,1192.360088,1618.760105,1510.060112,1225.740089,1508.100117,1296.160084,1336.500099,1393.920094,1398.060089,1289.920094,1155.860073,1288.660091,1338.400105,1768.300148,1637.12011,1485.940117,1420.700092
TAG(52:1)_FA 16:1,878.8 -> 607.8,1110.840076,1137.920074,1618.000126,1532.260101,1676.360138,1132.660091,1148.440075,1379.060097,1315.460087,1175.920086,1243.960083,1476.560116,1107.580078,1276.640095,1453.740097,1508.520119,1038.880074,1024.420071,1379.800087,1335.500099,1543.720116,1193.220078,1046.58007,1160.040077,1090.340069,1177.380081,1290.7001,1404.820099,1327.640087,1165.060081,1338.680096,1256.380096,1325.96011,1576.100105,1064.580078,1091.860081
TAG(52:0)_FA 18:0,880.8 -> 579.8,1499.420097,1514.280106,1382.080097,1697.860138,1728.580112,1178.160076,2041.520157,1597.280102,1815.540115,1233.18008,2036.320148,1403.940105,1393.640095,1504.920101,1384.980091,1743.340126,1395.060101,1274.660088,1373.0401,1780.200127,1426.740089,1627.720104,1417.880104,1368.100086,1747.200134,1324.460087,1665.520092,2236.380161,1383.420105,1734.140121,1348.660088,1994.420128,1937.160137,1794.800129,1501.920109,1961.120155
TAG(52:0)_FA 18:1,880.8 -> 581.8,1134.140072,1255.700092,1211.300079,1050.140072,1125.560085,1226.000065,1101.800072,962.2000732,1168.60009,1091.060074,1140.020084,1327.720089,1200.400078,1046.160072,1081.540062,1085.560078,1182.5401,1033.560078,1160.080086,1148.420071,1275.480095,1220.060089,1179.380081,1057.140064,1328.220108,1076.460079,1188.480087,1078.240074,1203.92009,1177.440079,1129.560085,1327.520081,1120.120087,1201.420086,1037.420074,1054.400078
TAG(52:0)_FA 16:0,880.8 -> 607.8,1573.220108,1861.140133,1951.420116,2349.380192,1773.100132,1790.160133,1940.020153,1708.820103,1803.44014,2189.620171,1692.340115,1500.000107,1412.680084,1524.660095,2049.020161,1920.580154,1659.920113,1120.760071,1894.300129,1697.220127,1543.520111,1655.180115,1704.260109,1600.340122,1859.440117,1520.180115,1941.780136,1890.400135,1712.76012,1603.040119,1447.640091,2128.620178,1950.680134,1882.060135,1499.520107,1745.520119
TAG(52:0)_FA 16:1,880.8 -> 609.8,978.9400749,992.180069,1093.420074,1040.080078,1133.960068,974.9200668,1037.460083,1018.08007,1074.88007,1002.440075,1003.520081,1052.600071,959.2200775,1029.940067,1107.980076,1064.480076,990.2000809,1054.82008,1119.300076,1143.660099,1003.360065,1045.500076,1086.940079,1100.06007,1063.740078,1067.48008,987.2000694,1019.920082,993.1600685,1007.020069,984.2400703,999.8800583,1143.160088,1121.100063,1095.180065,1133.200077
TAG(54:8)_FA 18:0,892.7 -> 591.696,1169.960075,1104.460075,1011.560074,1166.200077,1184.320072,1055.980076,1232.08009,996.3600616,1198.020077,1145.720081,1118.380081,1342.480106,1060.860077,998.4400711,1108.180077,1214.82008,1200.720097,1001.880066,1093.880077,1147.000092,1077.720078,973.4400749,1068.560081,1110.680073,1121.240078,1067.640079,1054.000069,1020.740074,994.1800613,1216.560074,1207.940094,1126.660072,1365.240101,1119.220081,1028.300072,1085.660069
TAG(54:8)_FA 18:1,892.7 -> 593.7,1194.780079,1110.320076,1058.700069,1020.100082,1126.440083,980.6000671,1153.560081,1025.140083,1134.800079,1164.640087,1090.360073,1035.960068,1123.720078,1075.680077,1060.820084,1235.680084,968.900074,999.8600693,1081.940079,1114.16008,1014.800072,1154.520073,1031.780067,1043.360073,1130.68008,1031.980064,1181.760094,1099.160072,1078.280079,1046.020081,1109.260086,1068.980072,1161.600079,1140.10009,1056.120075,1125.780083
TAG(54:8)_FA 16:0,892.7 -> 619.7,1262.400089,1211.880081,1254.740082,1093.880077,1184.460091,1100.900074,1065.720074,1096.460079,1178.240074,1170.720074,1182.660084,1178.540081,1213.00008,1040.180077,1512.900116,1262.000084,999.2600746,1127.200081,1119.560089,1151.600079,1181.120087,1057.140079,1049.260071,999.6400719,1078.020084,1039.720085,1034.440071,1093.640076,1112.480091,1218.840096,1213.000092,1130.940083,1234.800083,1048.360065,1032.000069,1153.50008
TAG(54:8)_FA 16:1,892.7 -> 621.7,1160.740074,1067.280064,1204.020081,1020.220062,1079.260082,1263.16011,1221.940086,1387.580093,1211.540089,1305.880085,1147.220074,1230.040085,1093.880081,1124.520088,1108.640076,1101.200077,1137.580074,989.340065,1117.960072,1081.460075,1107.580086,1270.040092,1075.200073,1094.300083,1120.560089,1224.240078,1197.300087,1304.480087,1250.740078,1183.240078,1075.780075,1242.760086,1154.580097,1402.680088,1318.94009,1091.260082
TAG(54:7)_FA 18:0,894.8 -> 593.8,1100.020077,1027.700073,1124.260071,992.1000824,995.340065,999.2400627,1211.060085,1052.360065,1131.760082,1122.540081,1006.260067,1052.960079,996.9400673,1226.060081,1078.740078,1174.260078,1109.760078,1102.700085,1286.180103,1049.100067,1034.920074,1105.380081,1073.700077,1010.780083,1006.540077,1023.380074,1167.700085,1116.020073,1134.020081,1082.740074,1103.420067,1011.080074,1139.800083,1151.020081,1058.060081,1092.920086
TAG(54:7)_FA 18:1,894.8 -> 595.8,1404.540096,1021.100086,1215.740093,1032.620079,1027.780075,1061.780075,1109.380085,995.2400742,1108.640076,1079.280083,1016.980072,999.2400818,1150.260071,1127.88007,1050.600082,999.480072,1008.100075,997.6800804,1122.280083,1016.600071,1083.820084,1134.700085,1030.500072,1002.960072,1128.760086,993.6000748,1042.300083,1120.940067,990.9200706,1167.300079,1027.06007,1115.120075,1027.480072,1047.540066,1073.360077,1014.620064
TAG(54:7)_FA 16:0,894.8 -> 621.8,1215.820087,1079.060074,1258.260094,1109.580086,1131.460075,1289.500095,1121.900074,1140.180073,1392.7201,1144.380077,1275.220093,1134.800083,1014.360069,1124.860077,1174.640072,1221.620079,1143.840092,1086.980076,1135.800079,1132.460083,1200.560081,1121.020073,1202.980083,1185.280075,1148.760086,1068.200077,1187.740082,1160.980091,1239.76009,1210.840084,1186.300076,1302.060108,1213.720097,1036.640079,1107.90007,1356.440113
TAG(54:7)_FA 16:1,894.8 -> 623.8,1081.060074,997.2000694,986.8200798,1006.340073,1138.080074,1194.060074,1098.640079,996.2800674,1281.720108,1174.020092,1117.240089,1099.120075,1088.060074,1042.360077,1022.360077,1130.600075,1019.620079,986.1800766,1061.280079,1043.220074,1078.320084,1156.700085,1050.040073,1092.200066,1222.880085,982.1200752,1050.920078,1097.840076,1040.68008,1059.560074,1024.000084,1063.300072,1086.800079,1122.300072,1019.200073,1043.300076
TAG(54:6)_FA 18:0,896.8 -> 595.8,1004.800056,1085.020077,1093.00008,1073.360092,1062.780071,990.1400757,1145.700081,1051.040077,974.900074,1068.640064,1104.100086,1123.66008,1003.160065,1032.540077,1147.360088,1130.800079,1063.980064,946.8800735,1055.700081,1122.440086,1101.080074,1130.520084,1107.24007,1004.440075,1040.040077,1076.580078,979.7800713,1062.420082,1162.320084,1036.900078,1053.040077,1054.660076,1187.480083,1137.200077,1010.820068,1081.40007
TAG(54:6)_FA 18:1,896.8 -> 597.8,1032.600075,1164.140083,1089.540073,1123.480087,1168.600071,1164.020088,1165.820091,1046.140068,1047.880085,1069.98008,1110.820076,992.8800697,1077.680077,1099.020073,1090.640079,1019.540066,1083.780079,996.8600693,1098.660084,1209.020084,1002.980068,1185.640087,1138.380077,1154.440079,1195.600094,1035.440071,1243.200085,1108.560078,1019.280071,1022.520081,1225.2001,1199.040081,1057.020081,1138.180077,1057.520073,1096.220074
