,lipid,Transition,type,Blank,veh_N1,Abe_N1,veh_N2,Abe_N2,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6,veh_N7,Abe_N7
775,"PIo (38:2), PIp (38:1)",894.6166 -> 617.6166,PI,1335.3601,,,1566.760117,1592.8601,1328.700089,1650.060104,1572.880116,1483.640114,1553.220112,1758.900127,1624.540112,1567.000107,1371.620094,1503.400105
776,"PIo (38:3), PIp (38:2)",892.6009 -> 615.6009,PI,1464.980106,,,1471.080093,1604.920132,1580.460106,1412.960098,1374.760101,1845.120132,1389.260094,1908.760136,1910.700127,1776.280148,1339.200096,1652.860123
777,"PIo (38:4), PIp (38:3)",890.5853 -> 613.5853,PI,1412.260105,,,1692.260124,1569.92012,1653.800114,1536.860107,1581.700092,1745.400108,1533.740093,1488.920113,1752.240105,1538.200115,1549.080116,1462.320107
778,"PIo (38:5), PIp (38:4)",888.5696 -> 611.5696,PI,1433.880096,,,1375.680107,1409.220104,1441.200108,1416.520103,1530.680107,1447.720108,1333.680084,1579.220104,1336.120098,1385.32011,1441.580101,1358.980099
779,"PIo (38:6), PIp (38:5)",886.554 -> 609.554,PI,1341.460094,,,1390.320107,1428.080109,1339.42009,1393.460098,1358.140095,1624.56012,1612.08012,1406.140102,1428.780102,1468.760101,1361.200111,1338.020096
780,"PIo (40:1), PIp (40:0)",924.6635 -> 647.6635,PI,1341.940094,,,1512.420097,1403.440098,1335.000088,1362.960094,1473.420101,1603.040115,1344.540104,1476.860111,1574.240101,1438.140102,1332.500092,1356.920086
781,"PIo (40:2), PIp (40:1)",922.6479 -> 645.6479,PI,1355.960098,,,1481.300095,1434.740112,1479.320107,1348.660091,1465.7001,1509.660126,1470.700119,1376.280102,1516.120106,1607.900108,1625.240101,1385.860104
782,"PIo (40:3), PIp (40:2)",920.6322 -> 643.6322,PI,1360.980095,,,1619.720119,1780.520111,1692.580128,1751.180111,1749.400139,1757.680126,1471.0201,2084.900146,1907.100132,1959.320145,1494.960106,1532.200104
783,"PIo (40:4), PIp (40:3)",918.6166 -> 641.6166,PI,1361.880085,,,1613.360104,1605.12011,1428.5401,1387.000099,1541.280117,1572.560123,1813.620129,1545.780113,1487.360123,1530.860107,1566.40012,1447.8801
784,"PIo (40:5), PIp (40:4)",916.6009 -> 639.6009,PI,1359.160099,,,2039.860107,1771.440113,1896.780136,1764.820122,1865.720154,1568.24012,2061.360142,1651.74012,1844.920135,1828.440144,1978.820148,2068.680149
785,"PIo (40:6), PIp (40:5)",914.5853 -> 637.5853,PI,1429.700108,,,6395.600491,8717.280624,6604.600491,6597.160469,6261.300404,6149.000427,4636.280334,3827.020256,4196.160309,4435.560307,5463.280396,5724.080444
786,PIo (40:7),926.6792 -> 649.6792,PI,1321.520088,,,1491.480106,1409.440113,1485.560108,1380.920097,1532.740101,1396.120113,1374.900108,1326.220097,1414.320107,1386.160103,1359.760101,1346.600098
787,PIo (42:0),954.7105 -> 677.7105,PI,1383.58012,,,1490.240105,1436.180103,1523.160118,1466.080097,1566.260098,1387.880104,1342.500095,1472.360107,1318.040092,1441.360104,1488.500107,1367.440117
788,PIo (42:1),952.6948 -> 675.6948,PI,1330.860092,,,1556.48011,1514.140106,1459.040112,1430.160103,1495.380096,1709.920128,1416.760105,1571.12011,1445.700111,1416.920094,1457.780094,1667.660114
789,PIo (42:2),950.6792 -> 673.6792,PI,1320.920097,,,1398.12009,1455.100109,1425.100101,1331.240093,1363.660095,1412.700119,1345.020088,1304.000088,1358.740093,1495.960098,1384.160103,1386.420105
790,PIo (42:4),946.6479 -> 669.6479,PI,1333.860092,,,1469.480095,1401.460102,1332.34008,1346.380096,1443.380108,1375.400101,1430.580105,1397.440094,1340.640091,1427.600086,1335.240093,1351.800095
791,PIo (42:6),942.6166 -> 665.6166,PI,1347.44009,,,3662.960243,3324.560253,3165.100174,3234.220192,2908.600163,3379.24025,3704.960297,4912.520367,4636.160297,4526.16032,2001.160145,2265.020168
792,PIp (16:0),574.3087 -> 297.3087,PI,1385.880085,,,1649.760113,1694.980125,1556.62011,1697.040127,1769.100132,1799.580128,2133.800144,1749.500126,1835.220123,1711.42012,1704.380112,1700.800125
793,PIp (18:0),602.34 -> 325.34,PI,1454.580109,,,1764.780125,1855.500137,1872.220135,1478.760105,1624.460117,1686.800091,1923.280144,1800.560139,1877.02013,1812.860119,1644.780117,1656.180126
794,PIp (20:0),630.3713 -> 353.3713,PI,1384.160095,,,7460.380463,8583.920609,7336.660519,6229.88039,8031.180611,8858.980591,11502.20092,10684.22073,7643.960518,8834.060616,5800.140404,7217.560566
795,PIp (28:0),756.4757 -> 479.4757,PI,1296.500095,,,1366.440102,1497.920105,1462.300095,1354.060097,1403.240089,1513.300106,1431.300095,1417.980106,1606.660103,1471.680111,1532.640087,1625.76012
796,PIp (30:1),782.4914 -> 505.4914,PI,1271.240086,,,1401.580101,1419.840096,1430.080112,1306.380085,1391.30011,1326.620094,1337.400082,1411.040092,1470.000107,1356.040108,1351.620094,1425.780102
797,PIp (32:1),810.5227 -> 533.5227,PI,1316.260086,,,1374.160099,1348.960091,1387.820107,1355.660099,1301.180092,1372.280094,1396.480099,1447.760098,1363.580093,1391.920101,1430.580112,1339.440102
798,PIp (34:1),838.554 -> 561.554,PI,1351.460094,,,1361.560085,1494.900112,1366.040096,1291.800098,1535.600105,1341.820095,1404.980106,1456.500107,1433.600101,1348.26009,1283.980091,1446.700108
799,PIp (34:4),832.507 -> 555.507,PI,1347.040092,,,1473.600101,1309.260098,1366.840103,1379.960091,1471.620121,1340.780087,1291.520092,1411.740105,1283.140091,1317.900097,1319.680103,1324.380089
800,PIp (36:5),858.5227 -> 581.5227,PI,1367.740093,,,1526.66011,1588.860123,1671.240131,1650.180122,1636.860123,1559.860104,1314.320091,1419.780106,1296.520088,1518.12011,1460.780113,1629.24012
801,PIp (38:6),884.5383 -> 607.5383,PI,1337.400105,,,2111.700123,2196.820152,2087.080158,1921.800129,2272.32016,2752.640202,2885.080246,2489.080162,2703.600197,2512.760193,1751.180115,2105.700153
802,PIp (40:6),912.5696 -> 635.5696,PI,1355.380093,,,1499.420105,1436.5401,1496.680115,1354.320084,1437.200092,1333.820095,1449.500099,1392.580093,1394.080093,1407.820103,1325.040096,1460.880112
803,PIp (42:2),948.6635 -> 671.6635,PI,1296.440086,,,1487.080105,1335.680103,1465.720104,1375.10009,1415.380104,1350.420086,1386.700108,1318.100094,1346.320099,1518.960117,1340.160088,1403.240093
804,PIp (42:4),944.6322 -> 667.6322,PI,1271.220081,,,1345.820091,1595.180111,1449.300098,1396.440109,1376.420097,1551.500111,1391.46011,1427.900108,1547.920109,1571.260101,1364.860115,1649.400116
805,PIp (42:6),940.6009 -> 663.6009,PI,1441.100105,,,23550.04201,17167.38111,16474.80107,14410.86104,13589.761,17880.44136,26340.26156,28769.74186,33308.24236,33772.66261,10235.48074,11920.10089
806,STD_15:0-18:1(d7) PI (NH4 Salt),846.6 -> 569.6,PI,1554.360104,,,2170.940144,2197.400166,2196.900127,2050.280144,2123.920151,2163.48016,1908.300152,2450.820202,2343.840141,2554.840172,2028.240131,1668.100109
807,PS (12:0),442.2202 -> 257.2202,PS,1536.500107,,,3694.920273,2999.540207,3238.780224,2723.540188,2706.060196,2922.440197,3431.480217,3896.300236,3783.760281,3391.020287,3509.720219,3512.080269
808,PS (12:0),456.1994 -> 271.1994,PS,1812.780136,,,2217.580177,2197.64016,1898.120136,2118.040157,1890.520123,2092.720146,1646.820122,1964.120113,2032.70015,2072.260132,1687.380112,1858.500122
809,PS (14:0),470.2515 -> 285.2515,PS,1765.940117,,,1915.860142,1815.980133,2108.500137,2195.680149,2003.440136,2212.620171,1841.560123,2027.700127,1734.780121,1851.560112,2343.940166,2122.860138
810,PS (14:1),468.2358 -> 283.2358,PS,6871.920479,,,12686.8208,11294.54074,12958.26094,10925.90071,7483.560493,6115.160465,6175.360382,5081.680367,7961.720642,7409.76059,7432.240547,6685.120461
811,PS (16:0),498.2828 -> 313.2828,PS,1536.000111,,,1651.760117,1875.920155,1467.640099,2116.440155,1932.660137,1600.900112,1641.660118,1644.980133,1855.880127,2122.600155,1699.920128,1811.260132
812,PS (16:1),496.2671 -> 311.2671,PS,1317.060093,,,1581.020115,2111.800152,1796.440125,2029.740131,1936.940147,1965.240147,2246.740139,1785.480122,1881.620144,1930.100128,1911.160141,2237.800167
813,PS (18:0),526.3141 -> 341.3141,PS,1330.76009,,,2384.920143,1682.640133,2353.720165,2835.780216,2686.84021,2528.960178,1861.280128,2330.460175,1910.180134,2178.180126,3126.040234,2531.000198
814,PS (18:1),524.2984 -> 339.2984,PS,1332.200104,,,1533.80011,1548.260105,1504.160099,1502.660095,1509.82011,1506.160114,1456.160103,1606.680099,1607.780125,1516.900112,1314.500099,1487.140114
815,PS (18:2),522.2828 -> 337.2828,PS,1346.100094,,,1655.860107,2036.380142,2013.900131,1841.040142,2274.880161,2349.960182,1667.340103,1766.40012,1665.940121,1581.680115,1884.600105,1795.540131
816,PS (18:3),520.2671 -> 335.2671,PS,1434.920101,,,1932.800156,3170.920231,3223.760246,3488.860237,2583.580193,2079.180153,1847.260136,1765.660126,1754.020115,2010.440147,5297.52034,2935.960255
817,PS (18:4),518.2515 -> 333.2515,PS,1275.960083,,,1387.580093,1487.000107,1557.360119,1319.28009,1413.500099,1492.880108,1443.82011,1396.340084,1467.620106,1424.300098,1691.120132,1367.860085
818,PS (20:0),554.3454 -> 369.3454,PS,1340.320107,,,1633.160122,1899.260151,1648.780117,1815.640125,1737.24012,1630.920113,1513.680103,1760.300121,1781.420135,1785.800133,1947.500153,1498.260117
819,PS (20:1),552.3297 -> 367.3297,PS,1359.520096,,,1692.280125,1460.920105,1718.520119,1539.060108,1444.120113,1516.940117,1464.560097,1480.440109,1439.100098,1482.260101,1676.400116,1369.400097
820,PS (20:2),550.3141 -> 365.3141,PS,1343.060104,,,1743.800144,1797.640118,1521.760117,1596.260109,1558.700111,1648.48011,1483.180099,1550.920105,1606.060112,1483.860107,1454.900108,1378.380089
821,PS (20:3),548.2984 -> 363.2984,PS,1575.880112,,,1395.960094,1710.860115,1734.880123,1686.600109,2026.600113,1545.800087,1743.000114,1931.300133,1787.240131,1645.580093,1283.340088,1800.720127
822,PS (20:4),546.2828 -> 361.2828,PS,1421.000095,,,1328.220104,1396.760098,1512.980106,1478.600105,1645.74012,1450.740108,1460.020092,1462.480091,1408.480091,1523.42012,1486.300106,1533.840103
823,PS (20:5),544.2671 -> 359.2671,PS,1297.980091,,,1426.000107,1618.540119,1425.420113,1720.380127,1769.640102,1595.240116,1625.700115,1553.020115,1901.220131,1691.940132,1364.560089,1677.320118
824,PS (22:0),582.3767 -> 397.3767,PS,1318.840092,,,1623.900108,1602.040104,1405.720104,1330.380104,1639.540108,1804.40012,1587.600117,1393.460098,1376.620094,1363.020096,1772.320137,1761.920128
825,PS (22:1),580.361 -> 395.361,PS,1387.740089,,,1445.14011,1533.940094,1469.880108,1787.720108,1643.460121,1658.74012,1607.540112,1466.320091,1761.060127,1578.340118,1421.080101,1595.240128
826,PS (22:2),578.3454 -> 393.3454,PS,1494.620094,,,1972.12014,2275.100151,1679.620125,2270.100166,2429.34016,2263.460152,2103.020161,1964.800121,2560.860191,2005.840141,2810.480213,1998.500145
827,PS (22:4),574.3141 -> 389.3141,PS,1325.980091,,,1915.040134,1647.620121,1567.000114,1823.300121,1768.80011,1745.540131,1751.680119,1480.880096,1536.840103,1528.800106,1384.560108,1599.560108
828,PS (22:6),570.2828 -> 385.2828,PS,1633.160126,,,1975.620136,1713.000126,2101.920143,2175.660145,2031.500145,1976.100128,2014.100128,1696.760128,1567.960121,1723.480141,2229.700169,1808.700115
829,PS (22:7),568.3246 -> 383.3246,PS,1379.480091,,,2447.40015,2717.100182,2692.620216,2952.000214,2870.760212,2337.700169,2552.420166,2708.160179,2798.880192,2292.780178,3206.480251,2565.480171
830,PS (24:0),624.3872 -> 439.3872,PS,1599.500111,,,1834.360138,1566.260105,1478.5401,1490.900101,1626.280109,1605.080112,1739.580124,1669.320122,1731.860123,1904.52013,1717.940125,1575.800106
831,PS (26:0),652.4185 -> 467.4185,PS,1716.100128,,,1593.840115,1373.140095,1429.680111,1664.00013,1527.840111,1477.260105,1584.280109,1525.440113,1363.78009,1511.580097,1481.720108,1514.2201
832,PS (26:1),650.4029 -> 465.4029,PS,1596.400097,,,1349.78009,1370.740101,1497.2001,1483.920101,1437.740089,1436.820107,1421.760105,1407.500107,1360.400105,1393.760094,1457.840111,1483.300102
833,PS (28:0),680.4498 -> 495.4498,PS,4254.940289,,,281927.6222,210829.0935,232014.5797,185756.1114,195479.2969,298800.7817,347143.8672,328236.265,329228.0624,362076.9249,144913.2094,171340.9521
834,PS (28:1),678.4342 -> 493.4342,PS,1361.260094,,,1450.460117,1506.460098,1404.900089,1341.480091,1485.600105,1436.920105,1374.420109,1485.180096,1395.380096,1362.78009,1437.240097,1335.180092
835,PS (28:2),676.4185 -> 491.4185,PS,1288.600094,,,2372.220181,1946.980133,3062.88023,2027.460171,2659.62019,2880.560207,2966.760193,3024.780186,2920.580212,3102.920242,2544.140167,1668.140125
836,PS (30:0),708.4811 -> 523.4811,PS,1255.220093,,,1348.000099,1307.080074,1305.140087,1335.480099,1314.620102,1276.280087,1453.400105,1414.320099,1307.060097,1374.720097,1278.520084,1271.940086
837,PS (30:1),706.4655 -> 521.4655,PS,1396.220093,,,1331.76009,1321.10009,1266.42009,1339.040096,1440.960102,1329.160095,1476.580112,1569.220108,1313.42009,1478.400112,1393.200104,1391.180111
838,PS (30:2),704.4498 -> 519.4498,PS,1329.000084,,,1405.800102,1396.460098,1370.12009,1398.360088,1404.58009,1300.480083,1284.980083,1392.500107,1250.140102,1635.460114,1429.340096,1319.260098
839,PS (30:3),702.4342 -> 517.4342,PS,1290.580093,,,1371.280106,1554.840107,1378.580093,1239.620098,1383.920101,1293.5401,1340.660091,1383.340103,1448.560101,1360.480095,1356.200089,1331.760082
840,PS (30:4),700.4185 -> 515.4185,PS,1445.700092,,,1252.660084,1274.060085,1325.380093,1304.240105,1280.2201,1458.600105,1360.500099,1309.240089,1359.880096,1359.520107,1330.960094,1323.500092
841,PS (32:0),736.5124 -> 551.5124,PS,1461.120098,,,1344.080097,1303.060089,1377.640106,1406.100105,1351.560089,1349.980091,1350.7001,1599.240116,1265.140087,1418.8801,1366.780102,1347.820095
842,PS (32:1),734.4968 -> 549.4968,PS,1559.500114,,,1477.980103,1474.660107,1363.000088,1465.180099,1256.500084,1365.340107,1372.060116,1384.500095,1367.800091,1444.820103,1360.400097,1233.700085
843,PS (32:2),732.4811 -> 547.4811,PS,1420.080105,,,2392.420174,2088.220154,2533.98016,2049.720139,2025.040146,1810.220127,1718.920132,1949.92012,1849.580147,1814.26012,1561.24012,1661.26012
844,PS (32:3),730.4655 -> 545.4655,PS,1293.520088,,,1331.740093,1232.560081,1231.640083,1372.720108,1344.900093,1457.340107,1436.640102,1336.900101,1482.080105,1354.640091,1328.260094,1296.520096
845,PS (32:4),728.4498 -> 543.4498,PS,1249.160088,,,1276.12009,1378.420097,1416.400089,1298.680092,1291.340099,1339.000088,1370.280102,1481.260086,1439.260101,1336.220081,1311.440102,1263.60009
846,PS (32:5),726.4342 -> 541.4342,PS,1341.940094,,,1289.60009,1285.180096,1275.640091,1384.960098,1285.720093,1608.780102,1348.040096,1488.240108,1364.180096,1298.840084,1246.600082,1386.700092
847,PS (34:0),764.5437 -> 579.5437,PS,1897.760132,,,1479.460102,1322.740082,1419.980103,1304.640091,1359.140095,1323.94009,1466.640099,1344.160095,1579.180111,1503.600113,1410.300095,1357.180088
848,PS (34:1),762.5281 -> 577.5281,PS,2517.86018,,,1649.180099,1542.900112,1417.140091,1448.780098,1542.82011,1515.560108,1704.300114,1619.880123,1477.520103,1667.640125,1622.460106,1404.820087
849,PS (34:2),760.5124 -> 575.5124,PS,1386.380089,,,1270.760101,1418.660095,1327.680092,1417.000088,1428.820087,1351.820084,1378.44009,1333.720085,1442.040096,1361.280098,1326.400085,1314.000099
850,PS (34:3),758.4968 -> 573.4968,PS,1441.680119,,,1426.240101,1489.380108,1464.940102,1372.220089,1372.340088,1619.000114,1464.740108,1551.140106,1605.520111,1769.640133,1693.940128,1438.180096
851,PS (34:4),756.4811 -> 571.4811,PS,5349.820438,,,5357.020439,4083.72028,5752.340347,4987.86042,5505.300495,6482.720512,4651.820328,7496.94051,7638.980579,6847.180473,5614.44035,4634.940308
852,PS (34:5),754.4655 -> 569.4655,PS,2130.980148,,,2288.260162,1864.580158,1908.04015,1833.600132,2245.300137,2224.260151,2019.020142,1937.700127,2606.640179,2471.5602,2138.90015,2020.800152
853,PS (34:6),752.4498 -> 567.4498,PS,1353.840099,,,1273.720085,1382.320099,1389.340103,1248.800095,1565.020123,1480.680096,1390.100109,1328.740101,1284.660095,1402.760109,1371.760094,1485.720089
854,PS (36:0),792.575 -> 607.575,PS,2191.180145,,,1643.400108,1499.160103,1414.940098,1675.440128,1606.000111,1559.700104,1532.940098,1776.080139,1809.080143,1785.940132,1364.960098,1676.720123
855,PS (36:1),790.5594 -> 605.5594,PS,9176.280666,,,2702.320217,2266.58017,2045.420128,2026.94014,2221.760128,1841.440117,1955.980145,2784.260212,2254.640179,2159.200157,1621.560116,2312.620178
856,PS (36:2),788.5437 -> 603.5437,PS,2984.440231,,,1609.620113,1478.100109,1530.100117,1521.940109,1372.420109,1502.500088,1464.520111,1681.880127,1673.900127,1614.400108,1647.860123,1636.16011
857,PS (36:3),786.5281 -> 601.5281,PS,1570.040108,,,1449.12009,1287.640079,1356.120094,1347.020103,1310.400089,1422.160103,1406.500092,1490.280098,1489.760101,1492.780106,1360.060085,1336.280094
858,PS (36:4),784.5124 -> 599.5124,PS,1420.880104,,,1465.000099,1460.400105,1472.140106,1338.140099,1452.280098,1477.460117,1544.12011,1553.540115,1407.420109,1472.440117,1442.7001,1332.620094
859,PS (36:5),782.4968 -> 597.4968,PS,1386.300087,,,1430.620117,1387.240105,1315.720089,1358.800098,1434.460098,1500.200104,1444.600105,1468.200111,1389.760105,1327.560089,1288.400093,1292.040092
860,PS (36:6),780.4811 -> 595.4811,PS,1427.520107,,,1519.100101,1299.260094,1418.800098,1321.800087,1391.160091,1351.980091,1377.720097,1452.480103,1463.620094,1354.740089,1337.020092,1303.500092
861,PS (36:7),778.4655 -> 593.4655,PS,3041.320217,,,3084.520233,2854.260201,2904.420208,2852.200211,2911.380199,2790.580196,2793.720207,2875.800213,2939.180199,2963.880207,2786.620193,2886.480221
862,PS (36:8),776.4498 -> 591.4498,PS,3424.880241,,,4073.960285,3928.520294,3965.360271,3936.800274,3153.080223,3264.720234,3238.540218,3210.820198,3199.460228,3327.440231,3146.980228,3035.420204
863,PS (38:0),820.6063 -> 635.6063,PS,1439.380096,,,1505.200108,1750.960133,1531.740116,1681.980125,1513.800098,1431.420097,1464.580101,1454.020111,1498.120102,1399.260109,1552.580105,1416.320103
864,PS (38:1),818.5907 -> 633.5907,PS,1558.680115,,,1468.400097,1345.5401,1443.280094,1370.480091,1350.880096,1437.660099,1490.020111,1475.020096,1367.460098,1452.900093,1483.820103,1420.720085
865,PS (38:2),816.575 -> 631.575,PS,1630.320126,,,1485.080109,1411.640102,1396.680103,1368.440098,1478.740108,1477.0201,1414.740089,1393.580093,1413.720108,1479.900112,1514.540112,1543.520103
866,PS (38:3),814.5594 -> 629.5594,PS,3217.4202,,,1865.140133,1497.080105,1703.100117,1619.780106,1593.400124,1564.66011,1791.240131,1644.600113,1884.100143,1769.820114,1470.680099,1327.840103
867,PS (38:4),812.5437 -> 627.5437,PS,3532.240185,,,1644.200127,1632.080132,1653.820137,1495.320099,1697.580112,1855.760136,1882.220139,1577.380116,1999.580135,1782.020123,1622.800114,1458.980103
868,PS (38:5),810.5281 -> 625.5281,PS,1508.660099,,,1527.540119,1555.920113,1320.180103,1504.320107,1493.760094,1377.900101,1421.820103,1391.700096,1439.020092,1432.020107,1466.3601,1465.740101
869,PS (38:6),808.5124 -> 623.5124,PS,1471.440102,,,1357.32011,1292.840092,1423.140099,1438.600109,1355.940105,1415.42009,1602.420124,1609.600121,1587.540108,1603.560104,1623.400124,1432.820095
870,PS (38:7),806.4968 -> 621.4968,PS,1556.140121,,,1458.120102,1582.160099,1426.900082,1424.920097,1439.740097,1547.840111,1414.260086,1470.620106,1477.860096,1522.98011,1465.020115,1377.840099
871,PS (38:8),804.4811 -> 619.4811,PS,1803.840149,,,1380.0401,1353.380096,1357.640091,1464.000107,1403.100101,1361.280094,1424.760098,1529.640114,1527.400116,1471.900097,1457.540108,1350.740097
872,PS (38:9),802.4655 -> 617.4655,PS,1537.040123,,,1384.840096,1438.220104,1478.080105,1364.540096,1456.440102,1388.520084,1303.060097,1392.260098,1356.940102,1389.240101,1547.020107,1362.320103
873,PS (40:0),848.6376 -> 663.6376,PS,1324.820091,,,4072.020298,3853.700306,3387.140244,3800.600266,3592.420269,4167.1203,5673.880459,5876.840446,5176.520313,5388.460388,2658.040184,3554.600269
