Lipid name,MRM,Ab-cl_12h_N1_acy-carnitines,Ab-cl_12h_N2_acy-carnitines,Ab-cl_12h_N3_acy-carnitines,Ab-cl_12h_N4_acy-carnitines,Ab-cl_12h_N5_acy-carnitines,Ab-cl_12h_N6_acy-carnitines,Ab-cl_1h_N1_acy-carnitines,Ab-cl_1h_N2_acy-carnitines,Ab-cl_1h_N3_acy-carnitines,Ab-cl_1h_N4_acy-carnitines,Ab-cl_1h_N5_acy-carnitines,Ab-cl_1h_N6_acy-carnitines,Ab-cl_1h_N7_acy-carnitines,Ab-cl_24h_N1_acy-carnitines,Ab-cl_24h_N2_acy-carnitines,Ab-cl_24h_N3_acy-carnitines,Ab-cl_24h_N4_acy-carnitines,Ab-cl_24h_N5_acy-carnitines,Ab-cl_24h_N6_acy-carnitines,Ab-cl_24h_N7_acy-carnitines,Blank_acy-carnitines,Veh-cl_12h_N1_acy-carnitines,Veh-cl_12h_N2_acy-carnitines,Veh-cl_12h_N3_acy-carnitines,Veh-cl_12h_N4_acy-carnitines,Veh-cl_12h_N5_acy-carnitines,Veh-cl_12h_N6_acy-carnitines,Veh-cl_1h_N1_acy-carnitines,Veh-cl_1h_N2_acy-carnitines,Veh-cl_1h_N3_acy-carnitines,Veh-cl_1h_N4_acy-carnitines,Veh-cl_1h_N5_acy-carnitines,Veh-cl_1h_N6_acy-carnitines,Veh-cl_1h_N7_acy-carnitines,Veh-cl_24h_N1_acy-carnitines,Veh-cl_24h_N2_acy-carnitines,Veh-cl_24h_N3_acy-carnitines,Veh-cl_24h_N4_acy-carnitines,Veh-cl_24h_N5_acy-carnitines,Veh-cl_24h_N6_acy-carnitines,Veh-cl_24h_N7_acy-carnitines
TAG(58:0)_FA 20:0,964.9 -> 635.9,1209.740086,1170.700085,1160.120079,1165.180077,1112.720081,1264.580097,1132.460075,1257.660091,1070.360077,1055.700077,1164.600079,1114.340073,1073.94009,1251.740101,1134.580074,1221.380085,1162.100086,1139.62009,1090.160072,1130.080074,1077.840073,1236.12009,1112.94009,1202.660095,1150.960079,1444.780098,1088.960083,1163.900089,1297.600098,1113.740082,1174.140091,1090.080078,1085.460079,1161.300079,1357.140091,1141.480083,1195.520081,1132.180084,1212.600086,1313.420094,1136.400085
TAG(58:0)_FA 20:4,964.9 -> 643.9,1112.200081,1205.660095,1185.180077,1095.240078,1125.740086,1061.540073,1150.000088,1109.060074,1062.760075,1132.160076,1129.38007,1095.440071,1152.280083,1039.160061,1082.200069,1081.660072,1083.840073,1111.780079,1105.560074,1103.560085,1087.68008,1101.020084,1102.740078,1155.720078,1090.640079,1078.800072,1049.260078,1045.660069,1165.060081,1091.100075,1063.620064,1119.360081,1031.600071,1120.200077,1188.600094,1085.380077,1177.280071,1131.820091,1130.360065,1118.440083,1119.220093
TAG(58:0)_FA 18:1,964.9 -> 665.9,1079.780079,1026.080074,1155.260078,1116.160088,1031.960072,1072.680073,1059.720081,1092.50008,1099.720078,1088.140076,1042.080074,1083.720081,1073.960079,1153.600086,1033.020073,1112.580086,1128.120079,1123.000069,1035.060074,1079.640079,1152.020081,1082.50008,1149.900085,1147.00008,1040.620071,1135.140076,1038.440071,1010.160069,1168.140091,1094.800072,1051.840073,1123.980083,1054.240074,1042.860085,1185.140079,1166.120083,1101.540066,1156.300083,1208.780087,1172.480091,1127.740086
TAG(58:0)_FA 18:2,964.9 -> 667.9,1122.800072,1111.880089,1151.520069,1123.900082,1092.880074,1089.220085,1126.400082,1160.740082,1188.180092,1228.820084,1213.08009,1168.98008,1150.720081,1023.060081,1150.260078,1067.680084,1133.960068,1134.420071,1030.160072,1073.660076,1171.860088,1077.980072,1139.260075,1112.740074,1206.780094,1092.860077,1099.740067,1092.240074,1112.580086,1060.160088,1040.840069,1067.600079,1025.620064,1034.460064,1134.400085,1029.160072,1034.640076,1117.380081,1152.100079,1178.900089,1032.740067
TAG(60:12)_FA 20:0,968.9 -> 639.9,1193.180077,1174.820076,1178.100079,1149.26009,1149.620068,1209.000092,1072.560078,1126.480076,1157.58009,1201.880089,1103.560074,1144.160072,1143.540077,1082.420071,1126.160084,1193.140087,1191.48008,1131.180077,1202.220081,1120.520065,1172.040092,1148.440075,1125.260071,1257.740089,1205.800079,1092.320076,1220.340088,1200.900097,1169.980087,1253.360085,1227.100094,1130.000076,1073.980072,1238.460091,1174.08009,1087.180077,1274.860092,1266.320103,1198.020088,1218.520088,1155.100082
TAG(60:12)_FA 20:4,968.9 -> 647.9,1369.2201,1297.400093,1326.660103,1427.560112,1441.940102,1389.08009,1350.220108,1183.480076,1163.460075,1597.560116,1447.460098,1258.780094,1225.060085,1133.480091,1281.740093,1245.180084,1298.860085,1551.440094,1296.120094,1160.520088,1103.440071,1162.780083,1251.5201,1311.680096,1370.380116,1386.100086,1291.380089,1196.020081,1140.180073,1250.840092,1404.540112,1285.640091,1335.180096,1229.840084,1185.260086,1345.920101,1230.140083,1338.960091,1450.420113,1471.600101,1208.940075
TAG(60:12)_FA 18:1,968.9 -> 669.9,1261.340092,1237.800083,1188.800083,1076.960072,1137.300072,1141.780079,1183.600082,1054.480072,1089.240082,1118.840073,1158.940083,1175.840088,1192.680077,1094.360073,1058.940067,1269.600082,1176.640076,1129.12009,1145.860081,1178.08009,1164.900082,1196.200081,1136.500076,1055.480076,1130.92009,1117.040077,1087.380074,1135.440086,1139.440083,1187.48008,1181.260086,1105.540077,1076.08009,1069.50008,1140.600082,1068.08007,1144.560078,1041.220078,1171.680084,1086.260071,1134.080082
TAG(60:12)_FA 18:2,968.9 -> 671.9,1086.00008,1165.800079,1117.600082,1195.620094,1144.440086,1080.640076,1114.280087,1078.900074,1156.560078,1174.800079,1163.820076,1091.960072,1237.500088,1172.32008,1167.420078,1162.480083,1155.720093,1116.340088,1144.640076,1180.740089,1297.900097,1083.360085,1181.780087,1170.020084,1153.160076,1105.100075,1150.640079,1073.920078,1137.340076,1069.020073,1076.68008,1132.580086,1062.260075,1092.400078,1114.080074,1086.500076,1143.300095,1177.460079,1119.240078,1107.240078,1105.400082
TAG(60:11)_FA 20:0,970.9 -> 641.9,1147.500092,1124.960083,1174.66008,1070.240086,1102.360081,1062.360073,1148.280079,1133.140076,1125.580086,1151.400078,1105.860088,1108.020081,1120.700081,1280.680084,1073.740078,1152.060078,1085.080082,1225.500095,1110.060089,1145.080078,1122.760078,1096.140079,1115.380081,1176.760075,1143.700077,1110.800079,1046.840073,1122.760078,1173.100079,1071.380081,1061.50008,1180.240082,1095.460075,1162.980087,1164.520081,1104.560074,1089.680077,1191.060081,1085.320072,1232.900093,1151.68008
TAG(60:11)_FA 20:4,970.9 -> 649.9,1129.400089,1079.540077,1236.460087,1074.320072,1122.680077,1051.080074,1198.080082,1173.220085,1103.380077,1142.760071,1169.080086,1092.960087,1185.240082,1121.540073,1159.560078,1154.300079,1100.140079,1132.320076,1132.82008,1148.520088,1179.460068,1065.000076,1133.240078,1165.880085,1169.620087,1144.380077,1160.00008,1201.880085,1131.760078,1086.48008,1124.920074,1090.380081,1255.660091,1157.240074,1101.640076,1197.040073,1104.560078,1261.760105,1162.620079,1115.640079,1087.320084
TAG(60:11)_FA 18:1,970.9 -> 671.9,1054.280079,1116.080082,1145.82008,1230.520084,1058.020077,1057.060074,1083.660076,1133.580082,1109.360081,1115.680069,1197.460094,1112.980087,1151.080078,1082.360081,1104.100082,1103.980072,1064.440079,1227.820091,1101.300068,1060.060066,1100.460075,1154.200073,1144.520077,1161.460072,1142.820076,1129.300083,1199.040077,1043.700069,1247.3601,1179.480091,1261.620087,1084.400074,1041.500084,1084.160076,1067.140076,1089.880077,1114.280083,1151.720089,1177.220066,1234.440079,1039.040066
TAG(60:11)_FA 18:2,970.9 -> 673.9,1159.760086,1096.420078,1225.220089,1130.380077,1123.82008,1086.520069,1156.400078,1136.320068,1113.720081,1089.680077,1119.080086,1122.340073,1142.800079,1129.060078,1094.720081,1078.280075,1112.180092,1108.280071,1139.880085,1147.400082,1137.100079,1130.360073,1101.040077,1135.700089,1186.740089,1101.380085,1262.360081,1123.080078,1154.080078,1122.000072,1187.680088,1037.120071,1097.380085,1101.320076,1069.080074,1092.88007,1100.160076,1182.980091,1074.280083,1247.940083,1159.560074
TAG(60:10)_FA 20:0,972.9 -> 643.9,1410.680103,1836.140137,2034.740131,1422.220097,1549.680103,1458.280098,1567.460102,1341.840096,1322.900093,1621.060101,1924.220123,1342.940079,1361.040096,1889.120148,1435.800102,1304.040096,1123.760086,1345.300098,1772.460114,1190.500076,1219.220081,1439.600109,1505.000111,1227.880089,1518.780102,1435.500107,1456.060108,1633.780117,1316.680099,1380.2001,1548.820107,1693.760113,1410.420105,1886.040142,1585.920132,1581.98011,2541.080193,1370.580086,1599.840107,1419.560097,1600.220127
TAG(60:10)_FA 20:4,972.9 -> 651.9,1118.560081,1126.600071,1135.28009,1119.940079,1183.160091,1115.600067,1198.800083,1161.820095,1144.700081,1101.400085,1118.620087,1102.500072,1083.900082,1238.680073,1208.640087,1064.06007,1078.300083,1178.860081,1078.400082,1079.320068,1083.56007,1156.520084,1114.240078,1180.280098,1137.400074,1096.300083,1220.720093,1202.380081,1138.440086,1060.50008,1226.620094,1121.74007,1089.58009,1086.260078,1057.72007,1179.82008,1127.820076,1157.980087,1145.900082,1174.780087,1119.880081
TAG(60:10)_FA 18:1,972.9 -> 673.9,1064.58007,1260.560089,1153.360073,1083.900078,1105.68008,1069.040066,1090.68008,1102.60009,1106.780067,1128.48008,1137.820076,1214.080093,1125.440075,1120.680069,1141.740078,1144.380089,1177.440079,1202.520088,1137.940075,1154.840076,1155.50008,1158.960087,1103.640072,1150.840084,1321.000099,1203.600094,1090.340069,1220.24007,1173.48008,1142.080082,1093.260078,1122.72007,1093.280079,1090.860069,1108.100082,1143.220078,1204.500084,1194.680084,1089.720081,1198.100082,1265.200096
TAG(60:10)_FA 18:2,972.9 -> 675.9,1125.200077,1084.40007,1117.900082,1047.340073,1157.620079,1089.820072,1114.080086,1195.240089,1061.740074,1149.020073,1193.260078,1068.400082,1118.820076,1071.880074,1108.780079,1103.600079,1113.220066,1195.780087,1056.740078,1091.00008,1185.380074,1192.840088,1098.88007,1069.480083,1148.880081,1094.040081,1101.940079,1162.800076,1203.020088,1077.780079,1114.72007,1118.540089,1093.600082,1130.700085,1093.280083,1067.980076,1114.140083,1114.960079,1146.740093,1163.40007,1100.180084
TAG(60:9)_FA 20:0,974.9 -> 645.9,1187.380081,1180.560081,1292.160103,1139.020081,1300.440094,1114.040081,1117.400082,1149.900082,1105.120083,1141.300083,1146.740074,1120.480072,1059.440071,1233.900082,1075.820072,1098.82008,1168.100086,1230.120087,1200.860081,1182.020081,1120.700085,1161.260082,1216.720093,1197.660095,1180.660084,1184.520084,1126.98008,1164.180092,1199.020084,1236.080093,1232.020092,1172.680088,1097.380081,1151.080086,1103.740074,1100.620075,1195.600086,1095.620083,1119.300079,1217.240086,1082.880081
TAG(60:9)_FA 20:4,974.9 -> 653.9,1369.760094,1401.220093,2054.200161,1551.180111,1671.640102,1479.760117,1330.560093,1411.400097,1178.400085,1294.300091,1276.020088,1304.360092,1157.380093,1223.300083,1432.94009,1506.980095,1408.640091,1481.060127,1439.42009,1480.820091,1135.620083,1379.520103,1525.540092,1218.760075,1646.080105,1499.880096,1601.980122,1453.120098,1325.940086,1276.520088,1669.780121,1561.12011,1709.680115,1642.500114,1297.660091,1595.76012,1605.26012,1692.200123,1826.16013,1393.100109,1324.720097
TAG(60:9)_FA 18:1,974.9 -> 675.896,1147.580078,1209.640087,1086.90007,1105.720066,1180.240074,1025.500076,1126.220074,1207.060089,1187.640095,1152.180088,1114.220093,1129.300076,1256.160084,1096.340073,1200.560101,1078.140068,1134.560078,1170.74007,1115.600079,1172.300087,1117.780075,1143.40007,1095.000072,1195.780079,1185.560081,1154.860081,1391.040104,1303.440098,1061.780079,1154.080082,1115.200085,1152.880081,1089.400078,1189.480083,1048.520073,1251.26009,1131.820076,1152.960079,1095.780083,1210.980091,1116.180084
TAG(60:9)_FA 18:2,974.9 -> 677.9,1153.160091,1042.06007,1119.060078,1189.560085,1097.920082,1174.120087,1122.300079,1110.020065,1121.780075,1092.320072,1132.380081,1077.460079,1086.660072,1054.520069,1109.200073,1191.520088,1063.580086,1130.68008,1101.040066,1095.960083,1125.140079,1104.860081,1141.740086,1137.000088,1225.740082,1114.580082,1111.440086,1061.560081,1189.920094,1100.900085,1110.620075,1166.16008,1032.680069,1056.460079,1097.66008,1116.940083,1137.320072,1167.820072,1051.32008,1135.760082,1073.480083
TAG(60:8)_FA 20:0,976.9 -> 647.9,2692.02021,2344.880165,2394.500156,2547.860172,2431.760178,2111.720131,2534.280186,1843.320133,1734.640125,2467.98019,1938.22015,1984.980129,1542.060108,1947.420147,1681.700134,1658.500111,1548.780098,1745.220104,2218.120155,1770.380138,1115.82008,1659.58012,2153.200157,2233.900146,2367.260181,1714.200134,1633.92012,2035.780121,1980.060154,1923.020134,2115.060173,1992.280155,1830.140118,2410.960159,1462.000103,2109.260147,2054.960136,1670.020107,2056.880135,1786.260128,2300.600132
TAG(60:8)_FA 20:4,976.9 -> 655.9,1041.260075,1135.060085,1127.040081,1186.740093,1097.920071,1159.100075,1156.800087,1093.700085,1104.940075,1205.460083,1117.98008,1121.600079,1132.600075,1120.540081,1245.32008,1196.120094,1177.020077,1147.16008,1137.960083,1065.000065,1140.020077,1102.380074,1100.060085,1100.880085,1118.120083,1078.040073,1159.08009,1081.060074,1110.360088,1169.660088,1138.520084,1146.380077,1077.460075,1092.080074,1129.16008,1131.540081,1096.400085,1118.880081,1176.820084,1180.560085,1065.080067
TAG(60:8)_FA 18:1,976.9 -> 677.9,1166.320076,1071.080074,1144.540085,1133.240086,1131.960079,1102.200085,1148.900078,1112.800076,1098.060074,1144.220081,1129.700077,1233.200077,1199.100098,1112.220078,1058.700069,1147.560081,1073.220081,1052.820076,1130.400082,1120.420082,1105.120079,1129.480076,1155.620079,1100.920067,1348.060116,1093.360088,1257.220097,1085.820084,1226.00008,1129.300076,1160.860077,1217.320091,1105.58007,1115.480076,1156.420086,1186.500092,1136.92009,1122.800091,1235.840084,1140.820084,1090.340065
TAG(60:8)_FA 18:2,976.9 -> 679.9,1142.700089,1116.84008,1096.68008,1135.920078,1066.840076,1148.260075,1137.460087,1064.000076,1110.200073,1102.420067,1131.780079,1124.540077,1090.680073,1121.180077,1212.200085,1166.880074,1119.100079,1095.060081,1068.40007,1131.960075,1129.960075,1123.520084,1147.760078,1148.460091,1179.480091,1170.42009,1176.760067,1205.000084,1227.480087,1074.120071,1128.620087,1139.340088,1063.440075,1131.880077,1068.380066,1130.200085,1223.880085,1106.920071,1092.38007,1124.700073,1044.640076
TAG(60:7)_FA 20:0,978.9 -> 649.9,1286.340092,1192.140083,1194.860077,1210.800076,1257.660088,1071.380074,1181.060074,1157.480083,1154.700081,1178.340088,1183.060078,1173.400082,1220.220085,1282.320087,1233.900085,1153.420071,1141.000088,1106.82008,1200.060085,1105.300083,1086.760075,1256.760094,1151.320076,1258.000092,1172.440079,1255.580086,1180.10009,1322.680092,1306.3801,1184.380081,1370.340099,1250.780079,1118.980076,1189.880081,1098.260082,1364.560097,1159.040081,1130.640079,1186.760094,1299.960091,1181.120087
TAG(60:7)_FA 20:4,978.9 -> 657.9,1108.180073,1040.820072,1076.880081,1066.860073,1106.140079,1088.580074,1175.700081,1175.660088,1091.560074,1110.380074,1105.680084,1072.980072,1102.220085,1184.48008,1082.300083,1089.920074,1186.720089,1144.500092,1073.940075,1164.520081,1144.660084,1063.140072,1109.640087,1127.18008,1176.800083,1064.800076,1117.760078,1104.100086,1115.440083,1083.700073,1117.480068,1152.060085,1055.140072,1087.760078,1165.66008,1154.140076,1116.520073,1125.380077,1046.800068,1085.820087,1148.980072
TAG(60:7)_FA 18:1,978.9 -> 679.896,1090.88007,1282.320091,1136.140083,1136.500084,1139.720085,1085.820072,1153.020081,1088.180073,1113.740074,1160.320084,1098.120079,1219.780087,1229.580082,1145.820076,1175.040077,1142.920094,1181.960087,1097.060081,1117.620083,1138.560089,1107.98008,1076.50008,1155.620083,1202.380077,1310.08009,1118.360077,1056.380085,1135.240086,1182.820087,1097.000076,1120.880081,1239.660091,1071.740078,1230.720081,1080.420082,1149.340069,1126.740086,1202.700089,1133.460079,1219.560093,1187.060093
TAG(60:7)_FA 18:2,978.9 -> 681.9,1136.640087,1053.760078,1064.66008,1069.32008,1135.020077,1046.940067,1085.080078,1046.440071,1107.400078,1165.100075,1174.020077,1083.020073,1194.840069,1148.520077,1194.360085,1168.360081,1105.120079,1131.540077,1084.960079,1071.220089,1059.620079,1201.020088,1120.620083,1080.100079,1158.620083,1103.860073,1064.400074,1087.800072,1117.220081,1044.560066,1241.560093,1081.740067,1098.940083,1104.280075,1063.400078,1087.780087,1102.140079,1155.960087,1138.820072,1133.120075,1106.660069
TAG(60:6)_FA 20:0,980.9 -> 651.9,1215.520077,1224.760094,1228.780087,1232.180084,1209.300095,1081.900082,1155.120094,1199.720089,1173.400078,1188.720089,1237.060097,1246.760082,1269.140087,1275.620087,1292.880089,1301.200096,1238.760094,1190.940083,1123.42009,1244.860081,1282.500092,1179.560085,1287.060097,1257.080082,1311.360096,1283.560089,1117.120079,1186.440086,1135.400078,1262.760094,1221.780083,1284.820095,1137.420067,1183.080086,1174.660084,1195.380089,1285.720093,1159.000088,1339.100094,1215.82008,1094.440083
TAG(60:6)_FA 20:4,980.9 -> 659.9,1160.460083,1087.700081,1042.120075,1200.440079,1193.700089,1051.860077,1105.400085,1085.720074,1160.920082,1157.360088,1182.84008,1178.580078,1082.280064,1141.220078,1185.200089,1108.240089,1192.700077,1174.660091,1198.5401,1149.300076,1224.720081,1122.720081,1163.700073,1126.620071,1146.18008,1130.300079,1239.800079,1133.200077,1137.880081,1122.040081,1183.080086,1155.200085,1135.740082,1085.74007,1043.940075,1150.300079,1203.040085,1291.200089,1123.600079,1193.900082,1116.600075
TAG(60:6)_FA 18:1,980.9 -> 681.9,1058.240074,1257.000099,1174.040081,1058.200089,1228.700089,1031.120071,1107.020077,1192.600082,1150.420082,1067.960079,1076.300083,1118.640083,1087.420078,1189.540089,1090.160076,1106.640076,1180.560078,1093.580078,1058.320068,1107.240074,1065.180069,1112.260075,1045.880074,1206.60009,1125.020084,1178.26009,1191.740082,1117.500072,1170.660069,1057.860081,1160.800072,1100.040077,1109.560081,1143.300079,1054.980072,1207.420086,1231.400093,1095.100079,1131.140087,1093.680073,1114.080082
TAG(60:6)_FA 18:2,980.9 -> 683.9,1225.060093,1070.840076,1115.080082,1136.06007,1138.140091,1062.140079,1174.240089,1122.220089,1087.140083,1110.780075,1188.620075,1053.680073,1077.260075,1073.140076,1076.820076,1128.420082,1097.780083,1123.740086,1062.520065,1100.800083,1131.34008,1063.320072,1187.240082,1071.600075,1112.060085,1056.460075,1072.720078,1111.160084,1103.460087,1115.280079,1111.800083,1160.080074,1102.860081,1089.04007,1078.740082,1101.780064,1103.960075,1080.22007,1113.400078,1111.600082,1106.020077
TAG(60:5)_FA 20:0,982.9 -> 653.9,1275.040092,1446.300091,1329.820091,1426.220093,1091.700069,1163.580082,1124.040077,1062.500069,1209.540081,1340.100086,1252.360088,1434.940105,1404.920109,1459.720108,1337.640087,1318.720097,1244.740089,1309.68008,1217.480091,1220.940075,1296.180092,1199.42009,1338.200089,1134.960079,1281.400089,1219.940083,1307.360088,1317.400089,1245.540085,1228.800087,1185.420078,1151.580093,1250.580082,1275.960087,1181.780079,1283.500092,1186.38007,1263.020096,1380.420097,1269.780098,1195.540085
TAG(60:5)_FA 20:4,982.9 -> 661.9,1146.100086,1177.020077,1111.280075,1161.740093,1103.200077,1020.340065,1130.500088,1145.12009,1140.160076,1117.940083,1092.700073,1079.600082,1061.220074,1129.600079,1085.220074,1174.940079,1101.500088,1111.48008,1157.020073,1087.520069,1172.540089,1103.100086,1126.460079,1226.300083,1114.720074,1061.720074,1160.960083,1076.640076,1075.960068,1104.560078,1085.480076,1139.160084,1034.020069,1104.540081,1096.000076,1102.320072,1117.040089,1181.160084,1106.720089,1162.880077,1090.22007
TAG(60:5)_FA 18:1,982.9 -> 683.9,1184.940083,1106.460083,1150.040089,1123.620079,1115.600082,1072.74007,1100.600079,1134.140083,1164.900085,1091.240082,1170.340084,1124.440079,1142.860077,1151.50008,1137.360077,1230.160095,1101.440071,1352.780079,1140.960083,1100.160076,1173.540089,1227.820091,1104.440079,1147.34008,1178.840084,1116.980076,1139.220089,1096.860077,1102.38007,1113.600082,1209.32008,1152.380077,1151.460083,1068.260071,1100.100075,1167.600079,1151.820091,1130.200089,1185.420086,1064.300076,1132.040081
TAG(60:5)_FA 18:2,982.9 -> 685.9,1220.760086,1036.620079,1129.460079,1078.18008,1183.080078,1132.220081,1172.920086,1091.000072,1087.880081,1128.580078,1162.000076,1168.800079,1180.140083,1174.68008,1049.080078,1176.000092,1130.380077,1168.200089,1090.000069,1081.140079,1103.280075,1049.280079,1115.780083,1232.960087,1160.800079,1082.080074,1122.700089,1159.580082,1163.060085,1091.640083,1193.000084,1179.620087,1230.900082,1266.200092,1064.840073,1190.820084,1264.320095,1174.120083,1312.560108,1252.140076,1133.84008
TAG(60:4)_FA 20:0,984.9 -> 655.9,1242.480095,1151.440075,1242.300087,1253.040089,1114.160084,1104.98008,1246.420082,1148.580078,1139.020084,1185.060085,1138.340084,1149.980076,1041.900078,1127.680077,1146.920082,1234.640079,1219.880089,1085.420082,1113.340076,1131.640087,1182.12009,1132.300079,1088.200069,1141.280087,1157.540085,1098.300079,1179.520077,1150.960087,1139.520081,1086.900082,1097.760082,1129.420082,1126.140091,1116.18008,1097.780087,1098.620079,1108.880074,1202.84008,1110.720081,1081.04007,1159.980068
TAG(60:4)_FA 20:4,984.9 -> 663.9,1211.380085,1531.140102,1312.580086,1294.500095,1393.60009,1246.140087,1409.94009,1148.300072,1217.62009,1175.460072,1244.68008,1174.240082,1110.500095,1138.880081,1328.960102,1328.540104,1087.780071,1426.020096,1434.800098,1107.860073,1198.140079,1163.320084,1368.940094,1182.520084,1240.100094,1274.760086,1417.780094,1127.480087,1260.280087,1213.740078,1331.12009,1414.100098,1382.620102,1165.440079,1318.28009,1408.220097,1442.240101,1200.920078,1303.820091,1216.660088,1227.160076
TAG(60:4)_FA 18:1,984.9 -> 685.896,1206.240082,1206.78009,1232.820099,1139.000076,1278.980095,1125.200077,1146.400078,1158.220078,1076.280079,1204.780079,1289.220097,1088.68008,1092.740078,1294.440086,1096.620083,1311.60009,1198.440083,1108.82008,1196.760086,1046.140072,1114.440071,1088.000069,1182.540073,1288.100086,1362.560104,1396.180096,1195.040081,1163.34008,1226.340092,1170.880081,1162.640079,1165.180084,1146.540085,1181.940079,1123.74007,1128.780083,1334.500095,1262.080082,1177.800091,1204.220089,1259.000103
